t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
83,-0.41202015,-0.7804823,-1.0,-1.0,-0.6946851,-4.026743683091389,5,"[2.5333157732416753e-06 0.01378973924518502 2.088111053217386
 40.22825892359974 387.4671391795192 2119.7098785485587 6300.755987092099
 9276.465527241035 5904.741919610027 1486.150717909443 243.51718396070677
 49.980613387250585 20.601902138397307 13.801394417422902
 6.778425187505039 1.6544931643413363 0.04461953151848541
 3.638213569645554e-05 6.513884986958374e-10 4.440892098500626e-16 0.0]"
84,-0.597443,-0.7993383,-1.0,-0.8481585,-0.63229525,-4.127839590287138,5,"[0.000e+00 0.000e+00 0.000e+00 1.200e+01 1.600e+02 1.177e+03 4.046e+03
 6.429e+03 4.389e+03 1.142e+03 1.980e+02 4.200e+01 1.800e+01 1.200e+01
 5.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
85,-0.79235727,-0.8004848,-1.0,-0.73450226,-1.0,-4.210750522583553,5,"[2.03306145751644e-11 4.217267641529895e-06 0.018518126832713047
 2.353828615894855 42.9217147860163 382.431800911192 1715.6190300285389
 3482.1661637473494 2888.2684879595236 878.9360442842304
 127.97129503058503 15.682990802506914 2.134828051410139
 1.0440398863659222 0.4363274037217223 0.014911097105949622
 1.5051065955562493e-05 3.356729338932496e-10 1.1102230246251565e-16 0.0
 0.0]"
86,-0.9619834,-0.8126993,-1.0,-1.0,-1.0,-4.226889981759353,5,"[3.3884427135751648e-12 7.029362790223861e-07 0.003096056910881293
 0.4266550286418729 10.722433175832215 116.98963362957265 677.417287423744
 1999.5880281788668 2914.7672284287405 2028.004012183511 622.048935505827
 98.49487764598082 10.32774066253979 1.7387305438745557 0.4563900693424837
 0.014935711590942424 1.5051749249317403e-05 3.35673266960157e-10
 1.1102230246251565e-16 0.0 0.0]"
87,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-4.239743953827331,5,"[4.484540377658011e-18 3.7637919990548576e-11 6.259684249614818e-06
 0.02216763796169894 2.3200550117762693 35.72339696057075
 263.4881576968642 1042.0167668449913 2236.3506973650697 2576.404786642381
 1527.16776272749 449.3941970177955 71.91676709184567 7.562763400411924
 0.6173276429892998 0.015132642579158695 1.5057215610347896e-05
 3.356759314954161e-10 1.1102230246251565e-16 0.0 0.0]"
88,-0.871246,-0.70444703,-1.0,-1.0,-1.0,-4.264466573095544,5,"[8.969081079741642e-19 7.52759531236517e-12 1.2520128122418022e-06
 0.00444365896837796 0.4929900321839123 9.708671108911146
 89.36237382055914 426.8696560395357 1092.7540784076486 1588.7646172772472
 1358.0586506406828 657.8257699907706 175.23158336870782
 27.205973532849296 1.6903295199533752 0.030831219143831134
 3.013014683217463e-05 6.713595235297021e-10 2.220446049250313e-16 0.0 0.0]"
89,-1.0,-1.0,-1.0,-0.80850816,-1.0,-4.270955668530688,5,"[2.821092365024531e-26 9.838482963081052e-18 6.60541787117679e-11
 8.809829993397719e-06 0.025192502263536642 2.2143082753487
 30.984518764629485 190.29360417397845 641.2633317787025
 1266.4864399730832 1498.297890101841 1065.9392133291824
 446.75382208058375 107.61938270186012 14.358136735171017
 0.7526480404659528 0.011493629744753209 9.103086612838318e-06
 1.6284962267576475e-10 1.1102230246251565e-16 0.0]"
90,-0.9729841,-0.6290517,-1.0,-0.7672967,-1.0,-4.286018343100995,5,"[7.05273091825111e-27 2.4596208244217286e-18 1.6513567988167577e-11
 2.2025827041087745e-06 0.0063115198399470674 0.584514290412608
 10.014740406128253 75.69793384083454 318.2884958403219 808.1369752383549
 1254.1244077102026 1202.7251529442683 718.5001460714788 258.9157378987375
 53.945799244381206 5.924851563715909 0.13482205888010035
 0.000109167890252726 1.9541726015148697e-09 1.3322676295501878e-15 0.0]"
91,-0.976508,-0.5869164,-1.0,-0.7944626,-0.7803004,-4.302722272097301,5,"[7.315435821598312e-36 1.075518838707195e-25 2.997028909985861e-17
 1.6097861976404322e-10 1.722029120421027e-05 0.03969762127003117
 2.7702094466479146 27.97830602516655 145.25358567663068
 458.93897493206697 897.5260819216877 1119.5980534474788 892.2683799257123
 439.96826266616637 134.16718288760987 24.552311894030105
 1.9056336208729485 0.033280991524442416 2.1722371002286245e-05
 3.1207325612570003e-10 0.0]"
92,-0.90295607,-0.5117286,-1.0,-1.0,-1.0,-4.355075684335697,5,"[8.128262024797172e-37 1.1950209368923152e-26 3.3300327086474412e-18
 1.7886643888673012e-11 1.9139268747818875e-06 0.004459002496526591
 0.39711204011940837 7.7140615409721525 34.32992770564366
 88.58671847094155 162.97099818394491 211.60328042489587
 206.07958082403272 137.18275658247524 56.28897215652907 13.18332549856946
 1.6257303566401735 0.03305358018264892 2.1718299816564368e-05
 3.1207048056813846e-10 0.0]"
93,-1.0,-1.0,-1.0,-1.0,-1.0,-4.355283177813293,5,"[5.57246839e+04 2.66308614e+04 6.13351054e+00 4.24319583e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.00000000e+00
 2.30000000e+01 7.10000000e+01 1.31000000e+02 1.60000000e+02
 1.73000000e+02 1.15000000e+02 5.20000000e+01 1.00000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
94,-1.0,-1.0,-1.0,-0.76028174,-1.0,-4.3554704599894585,5,"[5380.872534755723 39954.3135201168 31256.763765760763 5676.278184232351
 66.5347052577371 0.030367203454972853 0.036610614776789584
 1.9915987954533525 12.345158741653535 43.01772635093645 99.57166381010366
 150.74072519964233 173.646654589004 146.86562438739654 81.46726541355447
 27.288498639691547 3.945863744540348 0.08253841755940006
 5.4294039636748614e-05 7.801750356861703e-10 0.0]"
95,-0.99555033,-0.4441463,-1.0,-1.0,-1.0,-4.365587979006978,5,"[530.6170491331288 8021.577425306547 31680.218786727444 29578.556686851236
 9187.457120711771 911.5362204054021 14.46499806347059 0.44491162582313776
 4.790648798922952 22.754055249247408 62.659831671565335
 114.36170736560864 146.16024561884373 138.688472494202 98.7379283643941
 44.141524974750226 9.518039805021427 0.7774344724396608
 0.012094670292459586 6.402852013365212e-06 7.381917299653651e-11]"
96,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-4.376507474118683,5,"[55.13926066556529 1281.0907697772361 9721.409626843793 27341.73650036887
 26713.717175834114 10535.489813398895 1729.497481440988 106.1294027867505
 3.172367430939506 11.645087897253566 40.433973938735214 87.52529963547218
 130.31996105488767 143.22447735192185 116.96438980560633
 64.96295492619171 21.201408592183775 3.036619313957062
 0.054121976484841516 2.8808465084573243e-05 3.321862784844143e-10]"
97,-0.97179186,-0.6573534,-1.0,-1.0,-1.0,-4.589442889140347,5,"[5.992523974792918 190.00933688682565 2212.930465748542 11151.972631781937
 24838.299714482248 23774.88733696097 10344.65365271968 2109.816494711249
 196.7750345249121 11.274621474000527 18.021805439797742 42.88370391461375
 62.82646285912115 83.84710527202694 76.79039626525204 47.3089652764416
 20.28887319468486 5.532115063132432 0.8500646003944616
 0.012988308122400483 5.5919066259679795e-06]"
98,-1.0,-1.0,-1.0,-0.80850816,-1.0,-4.854044353712577,5,"[0.5181331217245357 26.536665639893428 444.26456199936234
 3363.1793234204674 12574.055730186496 23272.519130875728
 21032.27646031444 9505.989529930132 2191.597147359478 258.9004205180177
 25.26737810083461 30.03061235494391 53.486450147496676 74.86458161177323
 79.06122782396379 56.75696205683362 27.977718425795235 9.273687869745453
 1.4206701681407745 0.021649312537576182 9.319868983004298e-06]"
99,-0.8873407,-0.86008954,-1.0,-0.70884466,-1.0,-5.126702262737904,5,"[0.018753925654253892 3.497502944970807 83.46971903483832
 872.5061817298387 4763.074299197642 13939.978840967042 21692.78570610394
 17720.01639539497 7745.399168137379 1846.9587580410655 247.32418645630366
 34.457731896392865 40.29192426023691 62.6691622222252 73.8725227830316
 58.89204296073247 31.991903953827762 11.901293903519598
 2.6337433993520767 0.25706875964030285 0.0030900804224334166]"
0,-1.0,-1.0,-1.0,-0.9625746,-1.0,0.0,6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1,-0.7545339,-0.8047531,-1.0,-1.0,-1.0,-0.26649701592128244,6,"[2.7282198409742085e-06 0.014857462527988557 2.279261035393212
 46.861836220128886 453.0313321597173 2515.3819000553394 8177.503584055631
 15486.323323751547 17117.102168938643 11123.949815437036
 4317.689098306444 1004.7649097956368 155.2105507672165 49.51965016504149
 57.8874106158638 57.20312902820517 40.613182611675334 19.213961787942115
 4.934063227499596 0.5097814093707939 0.006178296568411623]"
2,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5314970159211396,6,"[0.0000e+00 0.0000e+00 0.0000e+00 1.5000e+01 2.0500e+02 1.3930e+03
 5.1980e+03 1.0811e+04 1.2630e+04 8.7090e+03 3.5070e+03 8.4100e+02
 1.3800e+02 4.5000e+01 5.1000e+01 5.1000e+01 3.5000e+01 1.7000e+01
 4.0000e+00 0.0000e+00 0.0000e+00]"
3,-1.0,-1.0,-1.0,-0.76028174,-1.0,-0.796497015221434,6,"[2.5413270952482824e-11 5.271608061128526e-06 0.02315157005209972
 2.95604337779178 54.826889559246595 481.97085550702855 2385.8681128106177
 6861.845066593497 11578.670616282172 11644.74400643439 7112.976782176991
 2632.0510724327696 604.9202664167819 111.19074047842194 53.3232145094437
 52.882063825648544 41.131346471816826 22.308576707519347
 7.3182475283698905 0.9805978988993804 0.012339817416945342]"
4,-0.7849142,-0.71871847,-1.0,-1.0,-1.0,-1.0710857455251277,6,"[3.3884476465695293e-12 7.029776807166663e-07 0.003102942444658544
 0.451023573761069 13.229260120994615 152.56394933267683 937.2485871077802
 3398.780881357369 7563.516980191685 10466.831915552904 8993.365054400088
 4803.950735512423 1609.7432768519627 354.4555252297029 78.6463835172891
 45.57491236169113 37.56670409514125 23.338967754914915 8.50131211362169
 1.2160013421488052 0.015420577785847822]"
5,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.3360857455220823,6,"[5.381448503264003e-18 4.516552145196505e-11 7.511738345565134e-06
 0.026616802251048417 2.828702365621828 46.6150486337892
 361.66391879151456 1652.8217577635992 4722.4387322626535
 8566.515782502078 9895.672066036386 7260.239697736217 3384.4546272911657
 1018.7875397711446 219.43365196212812 61.31951355038425 39.83397691578032
 26.749278425294115 11.016294120843112 2.364277390357047 0.216334996167859]"
6,-0.31276566,-0.60981876,-1.0,-1.0,-0.703069,-1.6221189321880374,6,"[4.484541527253149e-19 3.763832090871844e-12 6.262375954366994e-07
 0.0022526622257218218 0.33449083825602743 12.194828069864117
 125.6631166272034 661.3902340552904 2055.2293220891393 4095.575055564549
 5583.534466356634 5191.394377835881 3206.1197391510846 1302.4201521095642
 356.21329922625085 82.4475762932658 27.987326983097724 16.168023561333424
 7.2415731739850155 1.8718275939385884 0.21016415563489022]"
7,-0.1893965,-0.57257026,-1.0,-0.7517526,-0.7895875,-1.685092125367531,6,"[3.8790020015023167e-26 1.35279140144854e-17 9.082447907851574e-11
 1.211342680735074e-05 0.03463011946660302 3.0222491342970885
 40.37488187327543 206.57385365191644 487.69332345484514 677.5637517661004
 771.3939784536004 782.8016798118998 596.3542143399998 301.81465468812456
 112.63666181967383 29.869523494120976 6.295869337790315 4.328141002506599
 1.9911181687079915 0.24836934599280736 0.0030863520171613423]"
8,-0.9185744,-0.563655,-1.0,-0.7707442,-1.0,-1.7372924376446175,6,"[7.05273092068959e-27 2.459620860272356e-18 1.6513577978261623e-11
 2.202636363132305e-06 0.0063172577177724246 0.5975563645086193
 10.582723477204768 63.45720359087681 147.51551809573976 175.0681622022321
 185.75680650131568 188.69306368056968 151.0365402685633 94.03334023972221
 40.792601398166326 15.638004740460028 5.819935369245743
 1.0879086861593141 0.6844569721999672 0.22678084775450535
 0.0030770328494604815]"
9,-0.99424225,-0.5643922,-1.0,-0.7735952,-0.8586296,-1.7466460834128883,6,"[7.315435821543832e-36 1.0755188383665973e-25 2.9970288700012516e-17
 1.609785307311454e-10 1.7219908574584935e-05 0.03966477684464183
 2.7085580108683667 23.699867621642095 80.8865257379404 141.2181347126084
 167.05686771714707 172.79813486589566 154.16498471587215
 107.81004312896344 57.44201935901466 23.610933861118852 7.93671755253026
 1.5975060642759844 0.030008651170616574 1.6003853305357474e-05
 1.8454793249134127e-10]"
10,-0.9802053,-0.50619847,-1.0,-1.0,-1.0,-1.7840720422927616,6,"[1.6256524048286813e-36 2.390041865610287e-26 6.6600644576642705e-18
 3.577307409843051e-11 3.826935445448429e-06 0.008839202394339666
 0.647914874475448 7.64560710063277 27.518116749817942 47.79692552109243
 58.02153900105472 62.5831438849001 61.61734858292663 45.812300318751696
 28.49179143458829 15.220377202822997 4.249677480552103
 0.38036971356945826 0.006041904064941761 3.201347988035508e-06
 3.6909586498268254e-11]"
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.78416966299363,6,"[4.62378609e+03 2.20971028e+03 5.08931388e-01 3.52081492e-09
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.00000000e+00
 1.70000000e+01 3.50000000e+01 4.20000000e+01 4.70000000e+01
 5.30000000e+01 3.80000000e+01 2.50000000e+01 1.20000000e+01
 4.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
12,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.7842610705782427,6,"[446.4808381890643 3315.2309917224693 2593.5470493073076 470.9922833370764
 5.520753517347638 0.002527951579160742 0.018334791095795604
 1.0416014383326917 8.028195376234947 24.259111041578908
 39.304723935330195 46.81797431200784 52.35614168828469 46.81505948721306
 31.763274813836748 17.452919570517405 6.827539304777768
 1.2910862046516283 0.024015605748571645 1.2803207470768463e-05
 1.4763834599307302e-10]"
13,-0.9987763,-0.3797382,-1.0,-1.0,-1.0,-1.7939477093099558,6,"[44.35654935898513 667.2427294728042 2626.0393973199593 2453.351985436821
 758.9807640111532 74.65809089309582 1.1612937719157597 0.3625500403436417
 3.244241784853426 13.141051628501867 29.151932528218005 40.36101477973225
 48.186922588014916 45.64323498958166 31.436375022061533 18.77573575993508
 8.839980576067385 2.5533135366984623 0.29733501623174075
 0.004336904162400068 1.8640549976911558e-06]"
14,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.7940741398545828,6,"[4.315257637693363 104.98164357320674 809.8534496882152 2274.1426010744144
 2214.846771895823 872.4552943701342 141.7599570716891 8.528086318728283
 1.2847763416422449 7.137855800667618 20.019941085108183 34.13219632555404
 44.643451989650345 47.18116337753156 36.125680776680774
 21.946909562037323 11.222497572075952 3.823774700997945
 0.5706598557606101 0.008661005195346627 3.7279623570363185e-06]"
15,-0.99406147,-0.4709179,-1.0,-1.0,-1.0,-1.8152662278214893,6,"[0.45683251137522 15.15905290926761 181.9536267624577 927.5582140358244
 2062.171716515803 1963.397100791162 853.1114187808805 174.73166694606843
 16.350471528715754 3.555831420108934 8.465307477341314 15.865252284319025
 22.106876248939095 25.416381539681435 24.55503573075664
 17.618782476409685 10.061359867073614 3.1494763882873205
 0.30931024523894435 0.004343305298032174 1.8641288168641523e-06]"
16,-1.0,-1.0,-1.0,-0.80850816,-1.0,-1.8155158572995267,6,"[0.010805077130427497 1.938886878974926 36.20967373260389
 278.3837919224494 1044.4760875832503 1920.1582492331363 1736.616927556627
 782.1810970200532 179.6457472507019 21.81651741459285 6.180840558637132
 11.363193759372908 18.467508193436483 23.82207040985655
 24.949997438888566 19.611465713291427 11.552924852049888
 4.763250941756146 0.8379753651730406 0.012981905348408485
 5.591832806794983e-06]"
17,-0.9899038,-0.8469953,-1.0,-0.7211383,-1.0,-1.8235544798323016,6,"[0.0007250671425100957 0.1549607745221338 6.139640921537776
 71.6750102771015 392.9206509868115 1150.0041396605309 1780.6501110592976
 1453.427236949024 630.2312331018506 150.51298532336546 22.267821832865724
 9.469996887935446 13.828706858406179 19.314633235249563
 22.497980434353472 19.414880625257087 11.951601321014893
 5.421063398893615 1.0993141172776117 0.017299605089688197
 7.455666346967149e-06]"
18,-0.98441285,-0.8255046,-1.0,-0.7694054,-0.81476575,-1.8352476944181177,6,"[1.1692058526837153e-06 0.0063610073865126284 0.948381639380922
 16.448008576332263 126.91525647364115 527.9085702733025 1215.302219888465
 1562.6318473816298 1133.573119484541 469.1262700924361 108.78159420673134
 18.458372303192498 12.017449852659313 15.547520231220556
 18.72267616917941 18.880169990665742 12.882781882329787 5.830498195693094
 1.7717415705019137 0.24407405092838919 0.0030844884419882757]"
19,-0.94670886,-0.7656939,-1.0,-1.0,-1.0,-1.8818014803751815,6,"[2.5413234697092537e-11 5.271303208402717e-06 0.02310086690703466
 2.7765168088091023 36.125672015158734 204.60120980277847
 634.8370731302505 1068.5183235476302 922.2633024326869 413.1536091849071
 112.37267289088696 22.369925716982436 5.052804450443836 4.494705454999032
 5.713330936030004 5.710804776648555 3.4994554157975584 2.0478835592496316
 1.2011088598069573 0.23541304612312874 0.0030807604796312393]"
20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.8821974393020047,6,"[6.36867607e+03 3.04359429e+03 7.00988127e-01 4.84947385e-09
 2.10000000e+01 1.15000000e+02 3.98000000e+02 7.38000000e+02
 6.83000000e+02 3.01000000e+02 9.50000000e+01 1.80000000e+01
 4.00000000e+00 3.00000000e+00 3.00000000e+00 4.00000000e+00
 2.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
21,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.8824426945370796,6,"[614.9704537963408 4566.308188473633 3572.280544429474 648.778260731796
 12.085218290399855 42.23219910518197 188.34126249105088 496.9612710838808
 730.0630267845994 574.4056023322067 248.04111840617293 71.94374277203791
 14.213332123162 4.030869840965363 3.2558414945521905 3.71267634624877
 2.803968633310597 2.031452277887042 1.2010980023669457
 0.23541304596709467 0.0030807604796312393]"
22,-0.9879859,-0.7624367,-1.0,-1.0,-1.0,-1.892336292178771,6,"[59.745968702990766 908.0703646047824 3604.5828178064626
 3382.4657770622503 1051.6246719849883 117.00241766745944
 76.75185427606068 251.486476272508 510.026804472309 604.8172721192008
 409.46450193392263 169.6493084335168 46.24443853135936 9.360066267247667
 3.3804836633178477 3.1124412373067996 2.467365077126423 2.023245732404
 1.2010925738097868 0.23541304588907774 0.0030807604796312393]"
23,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.892864690139681,6,"[6.305157187823602 144.835451656597 1100.5485729878872 3117.0519838220966
 3051.0214578899913 1209.6720278543473 227.26649452181283
 137.4344231968634 330.5765367211181 537.7742846685716 530.0401440180124
 312.2186537414525 114.34212501388318 28.296370681870552 6.454997336520122
 3.202473784146816 2.46745539923779 2.0232457344180452 1.2010925738097875
 0.23541304588907774 0.0030807604796312393]"
24,-0.9622185,-0.65210307,-1.0,-1.0,-1.0,-1.9144288483824181,6,"[0.6773294415437562 21.340694254499937 250.12177688102244
 1267.9066387942987 2828.6829511964443 2711.3254994476374
 1187.7749591070071 290.92975856025566 174.02684197988677
 274.38091056091224 321.85182548475353 249.46721843805327
 131.07198133747903 48.97152407034224 12.354761817178108
 3.4357066558522784 1.4408802870821784 0.9641777425512723
 0.2673317965495329 0.004320900387113635 1.8638704497586644e-06]"
25,-1.0,-1.0,-1.0,-0.80850816,-1.0,-1.915547476780861,6,"[0.015126835139267379 2.712951457259586 50.44635244781798
 383.21316945700937 1433.665403495524 2655.5593607945593
 2404.0726061743862 1105.5290127423762 333.15035536472925
 221.37988028029864 291.22123243511044 292.60526134832423
 194.76716937101847 89.97692513736453 29.482097509304264 7.102873393309496
 1.7713885535769365 0.32282385858110163 0.006003902373516556
 3.200801868330494e-06 3.6909586498268254e-11]"
26,-0.98099136,-0.7645677,-1.0,-0.7389033,-1.0,-1.925323337049479,6,"[0.0014456525012144631 0.285573356585066 8.800140972829393
 99.10866318400394 544.828870724287 1593.337043601571 2480.9389891085257
 2048.5804711487194 924.7105429673303 318.7488671007391 237.50537607279784
 276.6840248643337 233.46236958750245 132.6636489500393 52.27832939973635
 13.395876648630471 1.6366820564498519 0.03306267118499151
 2.171846266219024e-05 3.1207059159044093e-10 0.0]"
27,-0.9733432,-0.7767901,-1.0,-0.78344977,-0.7680428,-1.9392011556914874,6,"[1.3640997551159119e-06 0.0074266220938339 1.1302822588286798
 21.938788356431598 173.91902297347815 725.1431049882473
 1695.9351268142127 2203.4733740423026 1599.2575327532197
 708.4330910902202 292.0591851090454 238.40154221190113 233.1617387882244
 162.63065910820495 80.40868857138244 26.829007781940263 4.87656387920136
 0.3888127486409767 0.006047336856127683 3.2014260078483403e-06
 3.6909586498268254e-11]"
28,-0.9027292,-0.71380013,-1.0,-1.0,-1.0,-1.9947687975697337,6,"[1.9488373717491157e-07 0.0010635064931627494 0.1727113477696136
 4.560535670625248 49.98489084387588 279.414924307183 862.7000526749836
 1438.755644199028 1195.575047256082 481.12942456045636 129.56197788508743
 58.449899899724386 51.45524104763636 39.69361810839039 22.18023152632295
 7.322082725093833 2.4097283097119013 0.6209280179234716
 0.011991517284234421 6.401369684660985e-06 7.381917299653651e-11]"
29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9955752818024128,6,"[6.92725096e+03 3.31053758e+03 7.62469408e-01 5.27480468e-09
 2.00000000e+01 1.47000000e+02 5.47000000e+02 9.99000000e+02
 8.99000000e+02 3.69000000e+02 9.90000000e+01 4.90000000e+01
 4.70000000e+01 3.40000000e+01 1.90000000e+01 6.00000000e+00
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
30,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.9960118532951685,6,"[668.9074176858644 4966.803526663809 3885.593101878378 705.6741523355339
 12.656313544825599 49.51760183465026 250.3030583900826 676.9574527413976
 979.8581987833752 747.2579154430489 300.662167282716 92.34915990779648
 52.16159690435377 41.73179061001793 26.235224209691236 11.39622776227796
 3.486257573259676 0.6456022228767277 0.012007803932791994
 6.401603736105876e-06 7.381917299653651e-11]"
31,-0.9839256,-0.73170793,-1.0,-1.0,-1.0,-2.006148372584684,6,"[66.28314864668287 997.4048514118708 3928.6569615978246 3681.4082753497587
 1146.3940408874462 128.1144591950788 97.51636840029241 342.17636652867014
 693.3571282277517 798.9716149835182 524.4657139579886 205.05490425574368
 72.32318982570618 39.809738790668675 26.681799013111927
 14.589009628667332 5.482324541019887 0.9765416632097892
 0.01801713323499332 9.6024836202524e-06 1.1072875949480476e-10]"
32,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-2.007206597066439,6,"[6.950742881400578 160.2239128300358 1209.1501093738052 3392.0195426478394
 3320.369790179428 1321.5728468710065 251.88553387299717
 176.98650887503987 447.9688426902182 727.7473753339466 693.7531392714792
 395.9112149774264 152.63553658705507 58.68147784572874 32.55606767416328
 18.136878355246402 7.791606242312483 1.5973878201530964
 0.03000864905360323 1.6003853303914184e-05 1.8454793249134127e-10]"
33,-0.94814,-0.63837737,-1.0,-1.0,-1.0,-2.0291235705062407,6,"[0.6895550340958267 23.428568369451174 275.511277863466 1386.4558632533676
 3098.943810310473 2963.754650013494 1307.2492543960736 322.7471180567343
 213.9887098875716 361.80784100082025 443.85924780503996 344.3147800239193
 162.53053184074082 60.15286002619006 23.201776778844604 9.754021781111325
 5.409805984044147 1.90775679837266 0.28532721311318665
 0.004330502558664517 1.8639811785181593e-06]"
34,-1.0,-1.0,-1.0,-0.80850816,-1.0,-2.0311899598505496,6,"[0.016567615989243185 2.972028875764748 55.33125906497205
 418.7190887456926 1562.4648632956341 2898.5967337317497
 2628.5275392476183 1215.8559206523103 377.96318726290195
 285.8725538246996 398.97128104418886 402.19381069020733 259.5842848428447
 112.20465535513407 40.45561091710684 15.184742172477067 5.880132708671246
 1.9160724872417516 0.28533264362450994 0.004330502636682776
 1.8639811785181593e-06]"
35,-0.97639585,-0.76287335,-1.0,-0.73877704,-1.0,-2.0427462905208444,6,"[0.0014462371083763042 0.2887547384951349 9.278126439526297
 107.59954146943578 595.6612547251606 1736.7208960860871 2695.87063810728
 2205.7987732111696 1006.4664850988303 378.58832317474906
 317.0479106261014 368.7200646617256 306.93459132004915 167.4620556929654
 63.83352511803739 19.598358158064975 6.619340577550534 2.2142585169631643
 0.2913202600008554 0.004333703204500106 1.8640180881046575e-06]"
36,-0.9679967,-0.7499087,-1.0,-0.7906586,-0.746839,-2.0593080022357384,6,"[1.7538130145554211e-06 0.00954238955251885 1.4264096682630676
 25.089137653160325 192.12724061204096 795.9724107528053
 1845.2320278428401 2374.819104296279 1719.5492509958178 786.506015052071
 353.12043752552745 310.49134342484376 299.8615347760741
 204.79336397223562 94.91305665571174 30.62188239603239 8.296699216059775
 2.6151905428472517 0.5466985434002903 0.00864820276805045
 3.7278147186903254e-06]"
37,-0.8892979,-0.70329654,-1.0,-1.0,-1.0,-2.1188912283774872,6,"[1.9489051402894696e-07 0.0010649121022555672 0.17885964523004955
 5.258862769509967 55.73359938313247 309.924572752618 956.9056993829632
 1549.32301832406 1240.4909752258561 482.8202588626281 132.7538703706316
 57.02983768534708 49.74612551723948 43.7472495237775 25.96665202643855
 9.433190901956472 3.7327085599655643 0.9354543699758257
 0.01798998947211905 9.602093534955003e-06 1.1072875949480476e-10]"
38,-1.0,-1.0,-1.0,-1.0,-1.0,-2.1198225336593004,6,"[7.24608623e+03 3.46290916e+03 7.97563003e-01 2.00000001e+00
 2.30000000e+01 1.71000000e+02 5.87000000e+02 1.08900000e+03
 9.15000000e+02 3.66000000e+02 1.13000000e+02 5.00000000e+01
 4.50000000e+01 3.90000000e+01 2.10000000e+01 9.00000000e+00
 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
39,-1.0,-1.0,-1.0,-0.76028174,-1.0,-2.1203090621949916,6,"[699.6947069339985 5195.406788103414 4064.4353898032036 738.4919646666706
 15.065433439737609 57.501746755591114 277.72370980760496
 732.4839830941946 1044.9580616646433 762.0104617869179 305.72250536303443
 100.09231207161973 52.29799928197839 43.60571043170153 29.581129456695184
 14.092807640632644 5.145826332731321 0.968335120076453
 0.018011704677835305 9.602405603326147e-06 1.1072875949480476e-10]"
40,-0.9842037,-0.74233896,-1.0,-1.0,-1.0,-2.130534430194655,6,"[69.24728621345139 1045.0177130203936 4120.416072317634 3841.735424650434
 1196.9532819925555 136.9750973595043 109.02225659268946 371.5977131459868
 756.5546491785267 852.8001410998944 537.7416964796399 211.369511686516
 75.66557466477406 43.19196727913051 34.27665050645104 19.504955615719258
 6.581178611485232 1.0012340595665616 0.018033420209245254
 9.602717671919336e-06 1.1072875949480476e-10]"
41,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-2.1318121112043062,6,"[7.276772808360696 168.47564071268891 1270.7238192232753 3553.860095353757
 3471.44270447426 1377.5509110810317 267.5696997460043 195.92874444982726
 492.13808152326817 782.3271709595163 729.6925221023625 410.33381765954084
 155.92439449783083 61.58065491395419 38.158015051651475 24.48703631334718
 10.600894430765111 2.594409928655246 0.2973621601574632
 0.004336904552485477 1.8640549976911558e-06]"
42,-0.9463482,-0.6382,-1.0,-1.0,-1.0,-2.153920799904453,6,"[0.7900940119437008 24.856328677317084 288.71814294533135
 1454.110134960662 3235.404106051082 3090.856366519568 1357.7480621475595
 342.5129375541668 238.32360629729 402.03512351427366 469.76416942233345
 361.62455009614087 178.78668842140266 65.94222830630551 28.53717289012787
 15.957641819830254 7.494810995572059 2.2387689962636568
 0.29133654371816275 0.004333703438549552 1.8640180881046575e-06]"
