t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
27,-0.8193773,-0.6796797,-1.0,-0.82394034,-1.0,-1.9008432481810886,5,"[0.6823626264633403 22.195612227490088 259.8912445105453
 1308.2090182026816 2910.4473747194156 2787.658665177871
 1259.5288089674268 447.40357535309266 465.69062833188985
 529.2298305436535 408.89019480629463 240.38009041840016
 109.30023042628552 35.83011153709355 8.721061888576875 3.848036182859235
 1.0655625502530035 0.024665113615258916 1.6286485711836107e-05
 2.34051333869445e-10 0.0]"
28,-0.98447496,-0.7687214,-0.99920297,-0.99423856,-0.8996476,-1.9095420802610352,5,"[0.014410341830778708 2.604567083113956 50.95037840583484
 394.6257010363919 1474.0980904723913 2720.998883999163 2454.2765133600788
 1174.5115990733602 504.9329020978954 467.42421960702035 454.1982310023813
 322.2029696034247 170.91895454638248 68.3660602404008 19.834780359145686
 4.997374645710801 1.7155765086099874 0.3227783800722973
 0.0060039015592806555 3.2008018677753824e-06 3.6909586498268254e-11]"
29,-0.8608187,-0.67975914,-1.0,-0.9974516,-1.0,-1.9313582536053457,5,"[0.001445652523239234 0.2855779247750977 8.82011636605649
 101.35483677924651 560.754316386265 1632.7012360861338 2527.3843982798244
 2050.4662805281355 919.934543365098 370.0557847506329 267.33781637946345
 210.73268301031288 125.3223917711647 59.94531953981264 21.017179018315097
 5.095793955536811 0.7737741798786664 0.016494954631656733
 1.0858579942985003e-05 1.5603485170601061e-10 0.0]"
30,-0.98430383,-0.82765037,-1.0,-0.90247923,-1.0,-1.93478610711229,5,"[1.5589546906241758e-06 0.008484154437840195 1.2768117057864332
 23.34932302664491 182.5339922343254 761.0495503555652 1782.2034213123543
 2353.3089070182928 1758.476626639831 811.8743811068551 363.7793413418933
 249.6973512845739 170.00501032647276 91.29179728570358 37.205151415642334
 11.003512948805767 1.8951035918361114 0.04120554574868651
 2.714587989038897e-05 3.900867406869679e-10 0.0]"
31,-0.9681435,-0.7588074,-0.99999994,-1.0,-0.84365845,-1.9451417445543009,5,"[1.9488712560103236e-07 0.0010642092901816203 0.17578424487095892
 4.9053067666352215 52.51251525122958 297.4366929817184 972.4663647237592
 1863.2333470769404 2107.348112745122 1427.8401801440784 665.9049624691199
 315.8345173641716 204.31909082074347 121.52396773006477 57.32949555513284
 21.05345119756683 4.720410577127158 0.38868541150171554
 0.006047334576268049 3.201426006294028e-06 3.6909586498268254e-11]"
32,-0.7369009,-0.69854134,-1.0,-0.867437,-1.0,-1.977472140719353,5,"[3.79736600e+04 1.81476359e+04 4.17968892e+00 3.00000003e+00
 2.30000000e+01 1.61000000e+02 6.25000000e+02 1.28400000e+03
 1.57800000e+03 1.10300000e+03 5.32000000e+02 2.73000000e+02
 1.80000000e+02 1.05000000e+02 4.60000000e+01 1.70000000e+01
 4.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
33,-0.9719379,-0.7393615,-1.0,-0.6732744,-1.0,-1.9867101396939428,5,"[3666.802745962552 27226.92009297642 21299.96786216418 3868.6587177090155
 52.39240925756207 54.5708226456317 275.25999907596037 790.4460765153048
 1335.4687999457035 1382.03140235202 886.3546126129977 437.68490186066475
 235.7406656052348 140.80148271364544 71.42862716498173 28.477480436074405
 8.095284883657786 1.0341966827316047 0.018055136880590017
 9.603029741289681e-06 1.1072875949480476e-10]"
34,-0.9694341,-0.6873073,-0.9999994,-0.29400742,-0.95600164,-2.007408622562804,5,"[362.28718803202594 5468.636047046871 21581.21202241603 20183.845125027765
 6280.79209907546 641.1859084390443 116.88232362727992 382.51745390030976
 834.1604883712373 1154.4389034951298 1024.952485733802 613.7657816189695
 303.18947239810996 161.7058883709489 87.57782300273851 40.70673950266575
 14.849914276413543 3.2564980138185944 0.3093808225073521
 0.004343306312256323 1.8641288168641523e-06]"
35,-0.9644263,-0.63894135,-0.99998534,0.23215556,-0.9996769,-2.0571889764992135,5,"[37.967345352854984 876.0693632190437 6621.544082465628 18608.222119078906
 18221.65573251409 7162.99104649302 1197.9029177831515 219.32364459109726
 362.5923791521444 576.931390547338 613.9703627475021 453.85602858484185
 254.87774318272926 117.72932557857723 64.16312225415692
 34.482151529924046 13.631509185044957 2.86387257640239
 0.05400796945639175 2.8806826724125933e-05 3.321862784844143e-10]"
36,-0.98020273,-0.7434862,-1.0,-0.96266085,-1.0,-2.1807740571650225,5,"[4.079778862617499 130.6422165701025 1519.1217235097254 7619.216415606984
 16894.509293955754 16056.701966879129 6841.60503753038 1349.6654934164908
 240.90552669921493 255.85591671392265 341.4063295864224 324.4305292466257
 218.97647519918388 112.63183531718617 50.90372643059532 25.60390040379805
 11.2384712696962 3.174232457241832 0.30932653335312743
 0.004343305532084618 1.8641288168641523e-06]"
37,-0.9567925,-0.85635895,0.3848369,0.1913178,-0.79156405,-2.4325836813797155,5,"[0.4770726205652449 19.16234645942157 305.7927603062014 2300.144573264567
 8560.782357912905 15763.710125139924 14107.045135906965 6242.602839978113
 1441.965273530037 324.3464896221285 294.467485616771 330.0600212114452
 272.13549576517227 164.11381396824345 78.53729429827817
 35.575705283419865 15.790947895254039 5.425329934910158
 0.8499940273600836 0.01298830710817922 5.5919066259679795e-06]"
38,-0.9159326,-0.8573019,-0.7395093,0.9998599,-1.0,-2.654753384277601,5,"[0.013700864626538115 2.5345290263928586 57.93383509024436
 596.4679087110773 3183.455352837963 8639.848409202084 11058.257597331722
 5864.497122484336 1415.1861021068905 200.41879157285578 42.20399675553582
 46.002676513604115 50.247018746316684 35.86363776029485
 19.600280561746743 9.31246580598002 2.8030875344686184
 0.34746167669922257 0.006020188370684076 3.2010359193312965e-06
 3.6909586498268254e-11]"
39,-0.946846,-0.8664225,-0.99999994,0.6311103,-1.0,-2.7759127728544826,5,"[0.0014462373675914006 0.28880850664675434 9.513898103606266
 136.4226287989444 1007.8145430093865 3870.308947061866 7230.751298326949
 6031.986001550039 2279.6922251821743 504.98407645725655 72.45660766491537
 19.769458840087133 27.673071002072223 23.010999715867193
 11.126849350073794 4.488753184529015 1.3898041979274893 0.314580922906192
 0.0059984731649666 3.200723850960152e-06 3.6909586498268254e-11]"
40,-0.9512888,-0.8455562,-0.99999976,-1.0,-0.80857843,-2.8540663281148295,5,"[1.7538570642425326e-06 0.009551527152048414 1.4665632518941545
 30.29750334464155 292.8260122192153 1490.8414281827581 3839.718951281609
 4793.160496271048 2904.3675009881986 984.9478051940382 206.93589732682602
 36.09214416568465 10.735891433305127 10.743759839246799 6.081656134837294
 2.7179722138378715 1.0322107560815323 0.024637829531019673
 1.6285997171294753e-05 2.340510008025376e-10 0.0]"
41,-0.74471736,-0.78934604,-1.0,-0.5661881,-1.0,-2.897850688247751,5,"[6.22074601e+03 2.97289842e+03 6.84705745e-01 4.00000000e+00
 1.41000000e+02 8.08000000e+02 2.41000000e+03 3.35900000e+03
 2.20800000e+03 7.75000000e+02 1.65000000e+02 3.20000000e+01
 9.00000000e+00 9.00000000e+00 5.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
42,-0.96311766,-0.8129275,-1.0,-0.78054243,-1.0,-2.919684990366687,5,"[600.6860689636261 4460.243088660055 3489.3106916483544 634.6423052558844
 40.32718653936961 288.27840717095035 1151.184484322103 2404.681034873776
 2631.897075760981 1551.183982751213 518.4562122260903 110.55499062643658
 20.680451501143622 8.19627772488977 5.460749669401577 2.8105254592313456
 0.7177814988884879 0.016449472094765882 1.085776570575181e-05
 1.560342965944983e-10 0.0]"
43,-0.9619061,-0.77518713,-0.99999934,-0.9994531,-0.87090516,-2.9364624736969516,5,"[58.91373254099066 892.5236409569522 3531.785557905402 3303.6499998856266
 1035.1653666428347 191.10015107343523 487.98449680493985
 1403.733434865878 2258.213740702049 2062.7932575989566 1091.425694911244
 347.3831363507902 73.15097477290725 14.690794551185792 5.660738998779986
 2.810771582103109 0.7177815057214094 0.016449472094769213
 1.085776570575181e-05 1.560342965944983e-10 0.0]"
44,-0.6837454,-0.7111488,-1.0,-1.0,-0.9187974,-2.964331593281956,5,"[5.911651611896453 140.70945446601752 1080.8904698143629
 3054.2485904580085 2996.797892854221 1206.4161176690557 377.4790234965613
 664.2494315874674 1197.0416875204749 1209.9885188365665 785.5010791835103
 352.3641580452445 103.65389105191875 17.44962342645749 3.0790305274488023
 1.1593449330122212 0.0333818812711294 2.7284755577783315e-05
 4.885407633992145e-10 3.3306690738754696e-16 0.0]"
45,-0.7801385,-0.6900709,-1.0,-0.7310853,-1.0,-2.982233274033098,5,"[0.5796706612605003 20.423654782736982 245.52226968561737
 1246.0323203467572 2783.6504990306084 2666.7293573102825
 1235.7621371220655 529.8194004751873 685.6970626827507 831.7056084449782
 648.6518991104361 362.70649463966026 144.44910411975684 39.946357563015
 7.421263303339446 1.5332250922288182 0.3590187173276308
 0.008224738900619366 5.428882853819594e-06 7.801714829724915e-11 0.0]"
46,-0.9809605,-0.73781174,-0.9992784,-0.9866561,-0.8973584,-2.99609842574879,5,"[0.012970730137523326 2.3518404806876596 46.969171557013794
 370.12871526044614 1395.983594654306 2586.460106022751 2336.009936557267
 1142.708602771653 602.9366958962902 676.872741497444 689.2819940549398
 479.0008507934811 241.18159036791297 84.54200156439511 19.181869010377376
 2.9763728179363107 0.3926865825175422 0.008252030033989555
 5.429371396692417e-06 7.801748136415654e-11 0.0]"
47,-0.8301159,-0.6695782,-1.0,-0.9886277,-1.0,-3.0191954637264917,5,"[0.0014446782400906624 0.28028850635797603 8.07983602266872
 93.61366923826793 527.9107246865816 1550.0472528115774 2404.120068106657
 1949.9114773598337 906.8957251181905 441.9989288278775 365.5376282832856
 298.2669885679626 195.67924784539326 88.04168521207318 24.280646096197675
 5.532921844854575 0.7849516709592173 0.016504050669105652
 1.085874279027621e-05 1.5603496272831308e-10 0.0]"
48,-0.9742064,-0.827036,-1.0,-0.8887686,-1.0,-3.024098659829408,5,"[1.558941136912069e-06 0.008481343185780667 1.2645094787317297
 21.932928925812643 169.549283968059 714.9192191202654 1691.5090431251165
 2244.247498389132 1681.856200289931 821.0500445293748 444.13263471256397
 340.48600614092385 247.80158861984646 136.83027079447774
 52.14628074040346 13.273648872584015 1.9510812156107304
 0.04125102794990143 2.714669412751114e-05 3.9008729579848023e-10 0.0]"
49,-0.96703565,-0.74485344,-0.99999994,-1.0,-0.85089797,-3.036979959075287,5,"[1.9488204295983315e-07 0.0010631550777163747 0.17117208319743787
 4.378286230619373 47.995049451088626 280.05349195660506 923.7219505288299
 1765.8403154715625 1987.4816351348165 1363.9094718694164
 698.8017862483553 407.2887162087249 291.19491448910605 181.82275021849435
 85.1440344751711 27.578969056489328 5.213317963127311 0.3970192974807565
 0.006052765413287586 3.201504024774593e-06 3.6909586498268254e-11]"
50,-0.73476785,-0.6759138,-1.0,-0.8334444,-1.0,-3.068072044225501,5,"[7.05373845e+03 3.37098603e+03 7.76391647e-01 2.00000001e+00
 2.40000000e+01 1.63000000e+02 6.04000000e+02 1.22700000e+03
 1.47200000e+03 1.04800000e+03 5.48000000e+02 3.45000000e+02
 2.41000000e+02 1.67000000e+02 7.90000000e+01 2.20000000e+01
 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
51,-0.9727018,-0.6888085,-1.0,-0.6083153,-1.0,-3.0791405357637727,5,"[681.1212699316824 5057.494410446553 3956.5447966730976 718.9010549537023
 15.003840981171958 56.128069859057724 272.6015038611075 759.7756532499546
 1258.4602425618357 1282.4412523766753 850.6098979557962
 471.45173658667454 293.9273476174285 193.32342323779852 108.9480881459451
 40.16931521545108 8.4308749516299 0.752751183533212 0.012078383481058719
 6.402617961809298e-06 7.381917299653651e-11]"
52,-0.97620535,-0.6675801,-1.0,-0.3647437,-0.97066385,-3.0994461928154218,5,"[67.11537701475832 1012.9093303439107 3995.840879038649 3733.200348878599
 1162.9715636611656 133.52899481948828 107.30124887512692
 368.8953737199871 799.4228784410592 1103.5630153817756 982.2902872480562
 604.027380580832 335.229006323935 212.22035641715297 125.57801799772915
 57.67083527658205 17.490668273381317 2.382901513692125
 0.042108745623366195 2.2406783332651337e-05 2.583671054878778e-10]"
53,-0.96761924,-0.6256151,-0.99969137,0.21619427,-0.9997786,-3.132767205503284,5,"[7.1568357057349905 163.83496060503833 1231.636170489555
 3448.2304821405073 3364.3935406512483 1329.2325672129846
 253.2888029384726 158.58391126854963 367.5203770954976 591.0722381971634
 647.1146391816845 501.0275718721671 303.86520421285377 183.72567804797293
 111.68548909630292 54.51759881516657 20.92495525381116 4.812825818108481
 0.3393623282866194 0.004359309775475273 1.8643133647966437e-06]"
54,-0.9859294,-0.627027,-1.0,-0.889258,-1.0,-3.182746972787114,5,"[0.7864967364685148 24.23404313932197 280.14142957647306
 1411.7503307145985 3135.912601141976 2966.650671903001 1264.5179003582464
 282.2840491978751 150.40108116099077 268.32617077189593 373.6039786901818
 351.8282967274038 235.8957588904995 142.15450962026833 89.68010737231398
 53.79061792147953 22.83283214506785 4.861974131303766 0.33939489800109945
 0.00435931024357572 1.8643133647966437e-06]"
55,-0.9871172,-0.6742051,-1.0,-0.99846816,-0.90045345,-3.189852840749484,5,"[0.017285278501890208 3.086773904944263 55.773919630245544
 423.0222918676232 1594.7548173700807 2941.182523838052 2619.620401228436
 1158.070439576945 320.3605377753699 198.98567112023602 301.15069158400814
 355.7896298931382 288.406743193018 183.55453992783748 108.37728177408931
 61.520962229813904 29.900088165373898 9.236730678679995
 1.1713229320176652 0.017338014165980242 7.456109262005128e-06]"
56,-0.853579,-0.5822027,-1.0,-0.8412431,-1.0,-3.2116808211014023,5,"[0.0021648738076017766 0.4087691565178772 10.373513263908132
 109.9023038316807 600.9870385557066 1759.43090446693 2720.4694689716184
 2182.455610295664 889.1276493921166 228.1749830338638 132.24900955264786
 172.10307895178 168.67993238464018 114.83493758314734 62.320787679300466
 35.56948916032414 19.049401922393216 6.720301588916008 1.1233351506062637
 0.017312408375175226 7.455813985313142e-06]"
57,-0.97295654,-0.791507,-1.0,-0.82753295,-1.0,-3.2215428042103134,5,"[1.948661173208753e-06 0.010598516279904838 1.5667895664411395
 25.796994057717384 194.76385398026403 812.1969801711616
 1889.8050265041268 2449.711726687564 1744.4463321618252 696.3860466132347
 216.36985967832896 146.7012092466555 160.42938151882547 132.4583273469895
 81.70045990524537 44.13006585989704 22.51773721289604 8.682043239614751
 2.075064203924235 0.24841415565860714 0.0030863525338955533]"
58,-0.9701586,-0.7650447,-0.99999994,-1.0,-0.8431668,-3.2345685042902432,5,"[1.9488881981835307e-07 0.0010645607244469649 0.17732663935131315
 5.098648832786852 55.68729157694885 316.2183120749323 1030.9130444089378
 1937.7831607282455 2100.661964311037 1341.4543690067414 528.8777944635578
 194.60137896830756 148.23605636270213 138.30079737228778
 96.42672046335012 53.7520912484586 27.782148968927032 11.98402034701417
 3.549487046959979 0.48815130265864914 0.006168976920886138]"
59,-0.7510732,-0.6911904,-1.0,-0.8498683,-1.0,-3.266968744219793,5,"[7.10559668e+03 3.39576912e+03 7.82099584e-01 4.00000001e+00
 2.70000000e+01 1.78000000e+02 6.82000000e+02 1.35000000e+03
 1.57600000e+03 1.04700000e+03 4.27000000e+02 1.58000000e+02
 1.22000000e+02 1.13000000e+02 8.50000000e+01 4.50000000e+01
 2.30000000e+01 1.10000000e+01 3.00000000e+00 0.00000000e+00
 0.00000000e+00]"
60,-0.9749553,-0.71263224,-1.0,-0.64120656,-1.0,-3.2764375513220636,5,"[686.1287912252301 5094.676499078139 3985.6358850130473 724.5238016365188
 17.069235832796405 62.4387814920449 304.07934149024294 846.6769099033179
 1376.9970437539866 1361.052496240366 816.8517597466464 331.61151302393694
 148.6596425289504 113.50000275217644 92.04647493108786 58.43687430969675
 28.747910542273377 13.121223787247132 4.732622205734692
 0.7235547469222956 0.009249737289788618]"
61,-0.97398686,-0.68404204,-0.99999994,-0.3001324,-0.961706,-3.2945640306609465,5,"[67.513183109608 1017.6941421791641 4013.857464392027 3762.1043448094433
 1175.0307077060045 137.88928097050183 122.38932162588259
 416.0812348751849 883.7115999267697 1189.9601346005186 1006.2496282056567
 543.5515514200752 221.88219371180793 117.74423709257027 85.55387793054906
 59.081950359153694 32.63328955382784 15.099169340527068 5.6843621124215
 0.9546564943617588 0.012328634009698858]"
62,-0.96846217,-0.64038426,-0.9999851,0.24370158,-0.999689,-3.3317863829679535,5,"[6.870339760615216 162.232683787688 1237.0981431790196 3477.7975466458315
 3409.1850973114765 1345.6321172530288 260.9694608689923 171.9611057686842
 385.861665836733 628.3533901754467 674.9325658256477 473.45770225275066
 230.34473440703832 103.33562583338892 62.23403603983135 44.38253139950224
 25.630633759440883 11.859274495271247 4.876346536193539
 0.9416905921644998 0.012323042361439995]"
63,-0.9862918,-0.6424193,-1.0,-0.89946806,-1.0,-3.3826265515809935,5,"[0.5962146990113502 23.267558149057876 282.40715573273 1417.8599155597306
 3153.0896117278603 3000.6144266125416 1287.1218852492186
 302.65791427416104 170.7019267674016 276.2932920909895 364.39535727755117
 343.8591008505466 216.34981031688181 97.50123650809537 44.44195863951753
 26.684698860255796 18.865168561918072 11.114633747297674
 4.447229843584571 0.7192242434274236 0.0092478733086101]"
64,-0.987533,-0.72435045,-0.9999785,-0.99818325,-0.9069182,-3.388835303754004,5,"[0.01656820058623971 2.975208149039115 55.79998515816399
 426.03233050170314 1592.820431623436 2936.0631706373074
 2636.0186618522807 1189.194048305599 336.44884415363725 217.0968097198724
 306.00457591703406 346.83549796129626 273.2663832524344 151.0788115466913
 66.7236408639459 31.415441867390456 19.70034175363502 12.165613439818337
 5.380985194404682 0.9503163888513723 0.01232676991779158]"
65,-0.8631831,-0.61256844,-1.0,-0.96563464,-1.0,-3.4094494041771077,5,"[0.0014468216562406877 0.2919238214517289 9.702335274834434
 110.05451227084967 604.5107774853487 1767.469163504888 2726.656845966874
 2202.9850995477286 920.3110461052378 252.14275587297402
 152.00741417617974 183.09486352763236 173.22431487517923
 117.1068263124507 54.78866314227253 21.980047448403468 13.493662239988389
 8.454192441596025 3.2341348979817894 0.48380479601262916
 0.006167112755159687]"
66,-0.968961,-0.80034333,-1.0,-0.8372946,-1.0,-3.4150945221879407,5,"[1.7538062377125973e-06 0.009540984037520657 1.420277018824281
 24.446071075548993 191.72555859083292 815.7345780786324
 1918.0127736587567 2515.3980191232454 1833.7738277820201
 762.0869629552719 248.87655635770875 174.58301159125983
 179.56825902902742 143.21372122054322 82.01176157386662
 34.475909445900356 15.5288689933074 9.248228021538097 4.161929778956829
 0.7148937412588476 0.009246009327431581]"
67,-0.9699252,-0.7657371,-0.99999994,-1.0,-0.84212273,-3.429459569694699,5,"[1.9488712560686225e-07 0.0010642093391107978 0.175792381666183
 4.9340187635392185 55.22626303618351 318.6708261518145 1042.4105284036812
 1966.5849710135951 2163.32592729417 1427.6724616260874 582.151760881587
 229.17774418802082 178.83319938170638 155.95041570877527
 103.47241894144639 49.26196992222092 21.107038426772096
 10.977563344861746 5.107714646635586 0.9459922885985992
 0.012324906010432235]"
68,-0.73886895,-0.6862526,-1.0,-0.84619874,-1.0,-3.462236539297518,5,"[6.11097874e+03 2.92044058e+03 6.72623870e-01 2.00000000e+00
 2.40000000e+01 1.72000000e+02 6.79000000e+02 1.35400000e+03
 1.61300000e+03 1.13000000e+03 4.82000000e+02 1.92000000e+02
 1.58000000e+02 1.35000000e+02 9.30000000e+01 3.80000000e+01
 1.80000000e+01 1.00000000e+01 5.00000000e+00 0.00000000e+00
 0.00000000e+00]"
69,-0.97113156,-0.7097327,-1.0,-0.63690525,-1.0,-3.4727391630935527,5,"[590.0867508254979 4381.540521178913 3427.737537283054 622.86882040469
 13.900229356696153 58.04234609739709 296.91896898121564 843.7342966695941
 1386.0892918753111 1405.8411728847939 879.9905301707089 369.7571028430612
 177.27529594840308 140.76399154260963 106.06834373840668
 58.03529006796364 25.310715394049435 10.733315768565879 5.269483255395075
 1.1641377367145096 0.015398211192812372]"
70,-0.97480917,-0.67234254,-1.0,-0.3394034,-0.9678616,-3.491792048839155,5,"[57.81079719148409 877.9431213938666 3478.917135102953 3248.081913570346
 1011.1714235500095 116.80199135590254 111.8009070495193
 409.57614672702204 889.7326306488151 1206.1249759886728
 1052.4317836098887 588.8579149209409 255.50019229191622
 142.57989258417604 99.9965291108133 59.18794954431449 29.84601594749441
 12.522159008417585 5.013164426029923 1.619153351880071
 0.20707593993182705]"
71,-0.9670292,-0.63378286,-0.99994874,0.23447645,-0.999736,-3.5264430334675287,5,"[5.909486348999062 140.29869885915016 1070.7866508392067 3006.064583151433
 2946.344165412266 1162.2999640536268 221.5597465202057 168.90929940843043
 390.9258954929329 640.7057152622511 716.7189198288271 522.4190234392488
 262.63997304572797 118.81272406150254 78.0224912472674 50.274259032007905
 24.929609788378187 9.331558002550114 4.205181422121995 1.6061874501509141
 0.20707034828356818]"
72,-0.98597336,-0.62568146,-1.0,-0.8875512,-1.0,-3.5769226830230623,5,"[0.5796691023668014 20.415183280173572 244.30102423644297
 1229.7842963891153 2727.722731070461 2600.950710750334 1124.946238692017
 266.0200837986133 166.77637529016266 283.6619421461004 389.17573571087496
 366.29362860491904 236.1335283305617 117.22737334188918 62.3719666517221
 36.107430850503945 19.543354777219907 8.515786534751648
 2.9848528058473534 0.4794934985772372 0.006165248995438688]"
73,-0.9863642,-0.6801236,-1.0,-0.9980269,-0.8991014,-3.583453644721648,5,"[0.013689366833360347 2.471854195728958 48.06145481637112
 371.97868918811264 1389.1360703427683 2556.4496620565274
 2287.932402278572 1024.5081800939229 295.9654034850179 215.67578536308594
 317.1262612327864 364.21660782248625 294.3166052052946 172.75066118686976
 85.09174766038878 44.582840824479916 24.351268209542074
 11.235303137935386 2.8710448334336123 0.2613736558620454
 0.003091944108335243]"
74,-0.8648155,-0.5885224,-1.0,-0.91244495,-1.0,-3.6051324098090753,5,"[0.0014448730882493086 0.2813446330251415 8.220205906230513
 94.28617458905111 527.1699065570452 1537.6306635853118 2368.067597987437
 1902.116703988116 782.33526618936 216.85326607625387 134.4357937171283
 170.2116574095029 176.06864320236812 123.69432758083951 68.52817825024576
 31.51275951314033 15.19599228409196 6.9898106429485 1.3786265749741444
 0.021626906690453307 9.31961061589881e-06]"
75,-0.97700495,-0.77490383,-1.0,-0.79958886,-1.0,-3.611326121122765,5,"[1.3640912840494887e-06 0.007424865091877392 1.1225984521657069
 21.071453596652457 167.40455465845864 702.4068267522971 1648.485001913075
 2166.274198916489 1570.821840709766 646.2890208238928 211.1962022702761
 153.46445436963558 167.45631231857442 140.79464089874688
 87.75511090621562 44.43244000242763 20.71859050467723 8.719100493134118
 2.3244114418386674 0.2527254540302043 0.0030882162936165525]"
76,-0.9680656,-0.7441228,-0.99999994,-1.0,-0.8536405,-3.6233219321692016,5,"[1.9488373717266932e-07 0.0010635064743438622 0.17270821841463765
 4.549516820384432 49.01025623531006 276.9574650424614 894.8219916954051
 1676.135048546408 1830.580034024953 1193.919073518726 489.79873014811506
 193.18820893281122 145.52889420783606 132.20873686485783 97.9764921196981
 54.5040834129733 25.982045025881998 9.430787734456143 2.7535064179391435
 0.4751918024552112 0.006163385346446448]"
77,-0.7727059,-0.68282837,-1.0,-0.8345245,-1.0,-3.6534467745983368,5,"[6.61273016e+03 3.16022790e+03 7.27850699e-01 1.00000001e+00
 2.50000000e+01 1.54000000e+02 5.50000000e+02 1.16600000e+03
 1.37800000e+03 9.15000000e+02 3.94000000e+02 1.55000000e+02
 1.22000000e+02 1.15000000e+02 8.30000000e+01 4.80000000e+01
 2.30000000e+01 8.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
78,-0.9738934,-0.72755986,-1.0,-0.6605462,-1.0,-3.662285890049299,5,"[638.5367418550381 4741.293724260183 3709.1754748361154 673.8140222543683
 13.966045977850714 54.56201796708192 250.90196663095455 696.3543896422867
 1171.3744246257033 1165.920228243039 707.150480962383 301.5417065653659
 145.99942502048427 117.23918141082135 93.22261567868694 58.32377039202386
 30.365029323559273 11.860306661997987 2.633716257380521
 0.25706875925021877 0.0030900804224334166]"
79,-0.977886,-0.66353357,-1.0,-0.3908372,-0.97308683,-3.6782248923477945,5,"[62.585159948872956 950.3176012900635 3765.054596625447 3513.964346128368
 1093.3951345552587 125.0237798142936 100.42506811306708 343.5596538392715
 750.4377225008227 1026.3497830060167 868.073229075644 468.36410813001334
 204.64414077951912 119.92453001884665 90.51157373702215
 58.952042085527175 31.425239969573383 12.431362648010534
 2.2286314560287512 0.03461521395466405 1.491151724186679e-05]"
80,-0.9747619,-0.6338551,-0.9999068,0.2631774,-0.9997721,-3.7094386043569654,5,"[6.337500515851248 150.2614903735044 1153.3965147549602 3255.0637734432653
 3167.7738830647486 1247.2723380471202 235.87699218319008
 154.46183547201892 355.2886469805783 593.9026910000422 649.9578176706325
 452.9361930382131 226.51389214305476 114.34228521877723 76.84871564681147
 56.35068281801026 28.93438923725079 9.222864611024853 2.747578515528698
 0.47518860274557995 0.006163385309536862]"
81,-0.98703074,-0.6233794,-1.0,-0.878341,-1.0,-3.760933952217804,5,"[0.6830849653944808 22.33571729825517 263.75960239938047
 1334.9301879275517 2962.398360307505 2789.1202119804807
 1191.0899720202535 275.161058459662 160.1998186100411 264.8312848022667
 355.16722210571515 324.526260731977 209.32577024554945 101.39645345071017
 51.49823084988792 34.47933785181442 19.642358018249606 7.403248190343264
 1.8017339335583469 0.2440900545476421 0.003084488626536208]"
82,-0.9852045,-0.7214461,-0.9999331,-0.9964018,-0.89966136,-3.7676124701405103,5,"[0.01584625132769757 2.837210411562523 52.19077915020425
 397.96970162387294 1498.0763183834003 2758.3605165234508
 2444.4299747905307 1083.3095011354476 305.11207214691296
 201.93283851482943 289.55473522981794 330.7476282196705 262.4826143682464
 150.6346124046339 71.23117512054787 38.67592097007178 21.81832383786595
 8.930284476174915 1.6639755003618006 0.025957409561184197
 1.118359179441697e-05]"
83,-0.8767993,-0.598605,-1.0,-0.9436111,-1.0,-3.789273962973575,5,"[0.0014458473629268321 0.28663229459462164 8.952828104759305
 101.25050773605783 561.9070225759776 1652.1670507771337
 2548.5028165240988 2043.8974101428098 837.8078968347755
 224.16022882990586 135.92990640677445 167.78445208907507
 160.68665487310594 103.52217757035756 52.66195747350504
 22.686861675721932 9.278528658344772 5.255052276299681 2.0091027235976027
 0.24837894800832128 0.003086352127890102]"
84,-0.97257143,-0.76374626,-1.0,-0.7707342,-1.0,-3.7944221467140715,5,"[1.5589546906219335e-06 0.008484154419021313 1.2768085764644836
 23.338308578332047 181.57163436195026 758.9641038950635
 1781.1574201612668 2332.1252959398867 1696.4225151998771
 689.0589165681337 223.16363973648535 153.10932504643898
 157.53999555441627 124.43005824316397 70.85964520347936
 31.504901920108306 13.00043484015232 6.2936580136062705 2.693527123314685
 0.4751597952947243 0.006163384977350583]"
85,-0.96911883,-0.7693414,-0.9999999,-1.0,-0.8375219,-3.808042985238796,5,"[1.9488712560058391e-07 0.001064209286417825 0.17578361888106653
 4.903087140645947 52.27242932627767 293.39093667265814 951.844526806088
 1789.9928765405218 1957.988926776099 1268.3764272617761 516.8282142279746
 204.43977071165995 150.45976539417344 125.82971924163773
 82.92125096723515 41.07576415905615 17.069280364374784 7.237318918659273
 2.7115225413439594 0.4751693974662762 0.006163385088079343]"
