t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
54,-0.96919,-0.7492797,-1.0,-0.61585116,-1.0,-1.425552552253987,7,"[6.49392097e+03 3.10344891e+03 7.14773596e-01 4.94484247e-09
 2.60000000e+01 1.64000000e+02 5.88000000e+02 1.20300000e+03
 1.30300000e+03 8.61000000e+02 3.67000000e+02 1.39000000e+02
 9.10000000e+01 8.30000000e+01 6.00000000e+01 3.50000000e+01
 1.60000000e+01 6.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
55,-0.97900116,-0.72843397,-1.0,-0.6502335,-1.0,-1.442211459794222,7,"[627.064319393302 4656.108140918182 3642.532183801763 661.5471427973434
 13.363168121318502 57.03175173318152 262.9637734302081 701.6004305888989
 1094.5865219489856 1022.778403556812 613.0345452751917 260.0706251229797
 114.02509043478229 81.84008258912726 61.85141502969801 37.039270806266444
 16.667560664812324 6.56246061288574 2.0331291848320197 0.2483917513718248
 0.003086352275528448]"
56,-0.97903365,-0.69982517,-1.0,-0.48456463,-1.0,-1.4576247715277217,7,"[61.658863645907026 934.4834969171125 3697.131139795069 3450.861655389063
 1075.65398265017 124.58020614298292 108.20997026595276 349.76842162762244
 701.7489222390955 905.0200851303564 748.9434860342371 411.9444742726819
 178.1740719140019 89.25961029733902 61.81291395294673 42.42356227347577
 20.843127897858544 7.249464549189025 2.46220787412109 0.47085809956278013
 0.006161521328358344]"
57,-0.98220277,-0.6480953,-1.0,1.0,-1.0,-1.479734211752949,7,"[6.3252782361058495 148.19165088117313 1130.7449854230356
 3186.842848130029 3105.024053380566 1223.3416090386688 239.16336123443037
 165.96068749907477 380.2985044112879 625.2670963681022 678.6333672556176
 485.63482257174536 243.71504891028002 110.9114680421481 60.580354241105
 40.84070396271827 22.6823839450397 7.861995023976723 2.4741939594283786
 0.47086450085444553 0.006161521402177517]"
58,-0.98847336,-0.6345439,-1.0,-0.585956,-1.0,-1.5603174476114972,7,"[0.6794886641719476 21.718714853714776 255.8955483527483
 1297.3325525777693 2885.4299686611203 2737.563868912042 1156.645562832729
 254.35994586444127 139.75815451481884 211.91697827029643
 270.5736617186473 247.55687983809523 157.8632009454118 74.22644096125741
 31.984446831662876 20.850479016345453 13.92997668813963 4.581012882465872
 1.666151239437542 0.4578985982671012 0.006155929753918654]"
59,-0.9891155,-0.7148821,-1.0,-0.74225736,-1.0,-1.5778051688610968,7,"[0.014409172709636776 2.5982236464809456 50.078956882741394
 387.28141721231884 1452.1718936032987 2672.4147884293375
 2356.047323947791 1012.9313946228136 266.07546624523644
 155.14658834499826 199.87890551019018 220.32443416901938
 170.31158565500738 95.84446144628804 44.783380468087614
 21.699261564615735 13.251614203745065 6.017289931472028
 1.1112893474247492 0.01730600622532108 7.455740166140146e-06]"
60,-0.98277354,-0.76554024,-1.0,-0.769343,-1.0,-1.5897031171927847,7,"[0.0014456524995202567 0.2855730052411314 8.798613599827593
 98.96828824000387 546.551031236544 1604.5022284725353 2464.5715780758633
 1950.3751980945844 831.101670888489 255.15557590780247 163.95609133157765
 187.01509766141731 179.15568645309264 119.73336216402349
 59.904610535226084 25.474085096549427 13.193839355399941 7.59014089990464
 1.6399273265272156 0.02594460588561409 1.1183444156070976e-05]"
61,-0.9762996,-0.7699397,-1.0,-0.9772837,-1.0,-1.6015657206124239,7,"[1.5589445253417774e-06 0.008482046012909741 1.26758738267058
 22.295312784278266 173.58672736969973 732.8660386156066
 1714.7397774316412 2193.125259457065 1538.560688858132 649.5331613469282
 229.29774760885067 165.5181529921723 169.30371940293227
 136.43084317382517 78.91339887208842 35.07384429651204 14.76615538840719
 7.162872737535515 2.2944299378507176 0.25270945056698657
 0.00308821610906862]"
62,-0.9630221,-0.75450045,-1.0,-0.5506182,-1.0,-1.607718431240284,7,"[1.9488204296252388e-07 0.0010631551002990476 0.17117583847625267
 4.391515900596768 49.18496012947478 285.22233676271907 938.6398178803527
 1791.2376817749482 1960.5239403706128 1263.4793361208137
 526.3820915130016 221.19185425035874 170.78453483953982
 151.05538316494537 100.38934367270758 50.63125391039285
 20.378981431067444 8.61051698778344 3.2342380477330726
 0.48380479749495564 0.006167112755159687]"
63,-0.96576035,-0.7301971,-1.0,-0.61215496,-1.0,-1.6302178269885188,7,"[4.06451132e+04 1.94243251e+04 4.47373072e+00 2.00000003e+00
 1.70000000e+01 1.52000000e+02 5.99000000e+02 1.25000000e+03
 1.47600000e+03 9.78000000e+02 4.20000000e+02 1.86000000e+02
 1.42000000e+02 1.31000000e+02 8.90000000e+01 4.10000000e+01
 1.70000000e+01 6.00000000e+00 3.00000000e+00 0.00000000e+00
 0.00000000e+00]"
64,-0.9737008,-0.72319114,-1.0,-0.6376841,-1.0,-1.6478930541571906,7,"[3924.7614838067075 29142.104689882275 22797.073718188665
 4140.1891760541575 53.698698454770536 48.78053574785137 257.0373646849174
 714.2382398304094 1152.6325616703311 1130.2208339691979 683.187343112091
 298.7460019007655 151.59523057701102 125.70353010725316 92.8122200493449
 50.366097233117685 22.72174945900702 8.32509116862081 3.3959795111012188
 0.7019502452207799 0.009240417937539824]"
65,-0.9779934,-0.6699075,-1.0,-0.50674987,-1.0,-1.6666847176284367,7,"[387.865101083608 5853.2760741529355 23092.285494372823 21583.706771405206
 6706.012379553184 679.1771845754839 109.85449666342639 356.35399553606106
 746.9139989015498 978.0217124840689 823.0254389465147 456.4306176028573
 209.83889769532837 122.7281521197591 88.39173922820851 55.668734058447946
 27.354797953897304 7.804621032355705 1.9755103465763244
 0.46224190426728906 0.006157793882735518]"
66,-0.9797804,-0.66679215,-1.0,1.0,-1.0,-1.7127504952608947,7,"[40.26037219301527 935.8366479283314 7096.592879335366 19947.602945877148
 19517.063530367664 7691.647862932405 1284.448803821914 227.19108959776807
 393.32953195765947 671.7613558454395 751.9279198622597 545.3281243507407
 287.51204313780033 144.34453351105725 87.52304484093634 59.0532299480989
 27.226339926156065 8.5933974427357 2.3185378277682087 0.2527222551007442
 0.003088216256706966]"
67,-0.97914,-0.7376326,-0.13599691,1.0,-1.0,-1.8677494112514084,7,"[4.404417112484814 138.9014301703345 1613.0163106913003 8119.20975624512
 18035.428871822874 17043.896571571237 7108.116093286651
 1325.3539682880955 212.08643768330572 204.3980979652133
 286.57447180668794 277.1932682708512 171.78355676469596 82.07859673060995
 45.316646962225235 24.863390255265887 12.109645291924206
 5.242632846940561 1.759771771680341 0.24406764987077512
 0.0030844883681691027]"
68,-0.96256524,-0.8795876,1.0,1.0,-1.0,-2.111629520267603,7,"[0.4806771060288289 19.82383448378583 320.11304450837173
 2428.5142773116627 9001.265279703846 15882.954453061779
 12395.431123006441 3949.2701094835033 574.6472840326916 90.78997609005663
 93.36321777256555 119.77116668858629 96.65273365132657 50.21224650775143
 23.470079531701188 15.358868301358559 6.241113846545204
 1.3608604973885046 0.27338455593747424 0.004324101891134302
 1.8639073593451627e-06]"
69,-0.9470533,-0.8891935,0.11473201,-0.63890624,-1.0,-2.2970601745336636,7,"[0.013702423613418661 2.543019856346635 59.23966373575157
 622.4709419605862 3325.4775706802093 8660.576901351207 9964.02826235872
 4218.149812435294 737.3963606124057 87.79340214066576 27.410022141709174
 39.75590797835292 41.89212133097453 26.92470024237396 10.22533232887255
 5.205130596242433 3.93558900851936 0.9435517720728481
 0.017995416075113346 9.602171550548988e-06 1.1072875949480476e-10]"
70,-0.93459934,-0.8810757,0.140816,-0.9567467,-1.0,-2.3728066363156475,7,"[0.0014472116727647572 0.29410249337434813 10.27417386546569
 146.48014022422555 1061.8254685258487 3934.393038482932 6940.117973403277
 5332.654725871035 1779.2999650230595 330.4640038007107 57.914552090956654
 28.227941921799058 31.382433823090206 28.617604820321024
 15.689883766290658 4.7889237126601545 2.6448663792246707
 0.9107710659640805 0.017973702660713187 9.601859483399089e-06
 1.1072875949480476e-10]"
71,-0.93033063,-0.8600466,-1.0,-0.6101303,-1.0,-2.4267701990279096,7,"[1.948725553452589e-06 0.010611870661547123 1.6253805293032864
 33.07353596242597 309.3446548989757 1511.7831937741134 3636.024891557993
 4097.28091725061 2265.389136503137 754.9473239159929 182.54010735974796
 47.06801810456022 30.279356125389192 28.448454023381714 19.59165811083742
 8.194267297723462 2.757343763136689 0.6291436557515447
 0.011996946004239284 6.40144770169826e-06 7.381917299653651e-11]"
72,-0.9567719,-0.8142237,-1.0,-0.6477611,-1.0,-2.4532981607335818,7,"[7.15546520e+03 3.41960131e+03 7.87588518e-01 6.00000001e+00
 1.43000000e+02 8.50000000e+02 2.28000000e+03 2.84200000e+03
 1.67400000e+03 5.92000000e+02 1.42000000e+02 3.80000000e+01
 2.70000000e+01 2.40000000e+01 1.50000000e+01 7.00000000e+00
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
73,-0.96638644,-0.8144721,-1.0,-0.68736005,-1.0,-2.4700740890325235,7,"[690.9441827707501 5130.431976665258 4013.6109882551855 730.1936590180194
 43.331509734116516 299.1419737772901 1154.200586844243 2222.899216883058
 2218.863630357299 1224.82881380162 412.60992055564986 97.91595869199617
 31.476677380720805 24.048062046017314 18.1629709969623 10.229186850197241
 3.1507481356249927 0.3556773155343118 0.0060256170906892725
 3.2011139363685714e-06 3.6909586498268254e-11]"
74,-0.9672893,-0.77608055,-1.0,-0.056143552,-1.0,-2.486611845637248,7,"[68.13717131662794 1029.2740116037303 4061.497789541945 3786.6354009900856
 1181.7467937164472 209.89372784271242 489.9137759532244
 1319.6371075072102 1960.2009452525854 1658.5894341280934
 837.5234286478235 268.32276727557417 66.0063373021751 25.653053553547057
 16.24394245933874 10.95503378065182 4.754640325438896 0.6783647372462968
 0.012029517021497682 6.401915803033731e-06 7.381917299653651e-11]"
75,-0.9716906,-0.7422401,-1.0,-0.7936529,-1.0,-2.5269982820291594,7,"[7.0692438797133965 164.6309001590538 1246.886165289668 3496.8555971984197
 3421.9333364535137 1370.5711209448968 384.37201876155757 562.30794337667
 1061.5280700282583 1256.8241192760763 901.9928754312725
 407.57286520544307 121.31620271625034 34.532309427694116
 15.412963353327969 8.76286876396681 3.7336973449685305 0.653736005766753
 0.012013231187174345 6.401681752143951e-06 7.381917299653651e-11]"
76,-0.9754459,-0.71522456,-0.39880025,1.0,-1.0,-2.540708710757912,7,"[0.7865008283408381 24.256234450002466 283.14456310382207
 1432.2683232169557 3182.5451603193897 3059.24985145902 1392.8877000236505
 528.1507757659683 671.3215674881546 1031.0556096950497 1029.2365628854286
 646.1567987733496 263.1730689035455 77.24968629230685 22.047056856279916
 7.757128594767454 3.060685921055936 0.6373229191644288
 0.012002374072858202 6.401525718291445e-06 7.381917299653651e-11]"
77,-0.98119843,-0.7441168,-1.0,-0.5995618,-1.0,-2.645877232850687,7,"[0.017287227005501418 3.09733973963658 57.197565695159994
 431.89438453136034 1594.59830677023 2836.605294506174 2294.0963005610115
 817.8216224772051 240.8716269693335 265.87592225424413 373.4711685653955
 345.9350528315674 201.00107817614787 79.98571876286385 20.99928150747197
 6.580171263254198 3.0148819700583553 0.9190048968740713
 0.017979131706412965 9.601937500658408e-06 1.1072875949480476e-10]"
78,-0.9821862,-0.75181687,-1.0,-0.68613803,-1.0,-2.6635987245742005,7,"[0.0021650686710083297 0.40982844568694216 10.52769709944698
 112.07630999303939 606.1392295240527 1728.6959903203815 2534.093844621724
 1830.7596980171604 679.7799202001728 253.07398435500014
 269.77085655554697 307.0131271856609 232.8743164070959 116.68310422544133
 38.29504485181912 8.348450471383122 2.1193803007327503 0.3310395048010064
 0.006009331093524195 3.200879885367769e-06 3.6909586498268254e-11]"
79,-0.97714496,-0.760878,-1.0,-1.0,-1.0,-2.678741638446192,7,"[1.948669644267104e-06 0.010600273214113214 1.5744621065245614
 26.624540711965807 197.42677793655415 798.2057329094664
 1790.0932602805078 2175.377329842744 1415.1681014769702 535.4249777915678
 248.7298213457795 255.22771528143883 237.33161860333527
 149.46327797052598 62.87736934832165 17.830131801746752 3.968333713758028
 0.6539270205388319 0.012013234606966794 6.401681754475419e-06
 7.381917299653651e-11]"
80,-1.0,-1.0,-1.0,-1.0,-1.0,-2.6842330036046707,7,"[1.9489220824312848e-07 0.0010652635101744267 0.18039765832610266
 5.436740127768954 57.4348566435524 316.9155299983622 1012.2433677191681
 1852.9815797204683 1933.3571179453295 1164.1475386342004
 476.14416547194463 273.1623328560159 252.47558134337567
 192.90868416964824 99.46266174303696 34.17809223332188 7.926102390809833
 1.0261265724392925 0.018049710766138816 9.602951726028763e-06
 1.1072875949480476e-10]"
81,-1.0,-1.0,-1.0,-0.8055558,-1.0,-2.695497374388238,7,"[7.02265812e+03 3.35613273e+03 7.72970694e-01 2.00000001e+00
 2.50000000e+01 1.69000000e+02 6.41000000e+02 1.27800000e+03
 1.43100000e+03 8.97000000e+02 3.75000000e+02 2.31000000e+02
 2.09000000e+02 1.71000000e+02 8.40000000e+01 3.20000000e+01
 7.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
82,-0.9728457,-0.70402294,-1.0,-0.5970119,-1.0,-2.706068150553097,7,"[678.1200998234635 5035.2099778277825 3939.111404389684 715.7373337959311
 15.181764481409258 58.28071345320383 283.2573230572967 786.4782538947012
 1258.658710545566 1186.6266547837913 692.8409567656623 319.7882210476216
 209.02812761298293 173.71577810836416 113.07950853352214
 49.93468044404689 15.130997123325434 2.69328867895144 0.29742731000864253
 0.004336905488693477 1.8640549976911558e-06]"
83,-0.9751854,-0.67123055,-1.0,-0.50174963,-1.0,-2.7249400486966264,7,"[66.71757559626276 1008.1498651976451 3981.1916967253155 3720.484564289544
 1154.6599855988875 131.53947954268244 109.64970364870568
 380.33787056299656 806.803286623557 1044.2227913671638 840.2690150341887
 468.78257492275503 238.51627750918712 160.03750231120245
 115.99374492585001 61.652807998361276 21.78835516119676 4.547675159375501
 0.3333964298843902 0.004356109519728202 1.8642764552101454e-06]"
84,-0.9789664,-0.63060915,-1.0,1.0,-1.0,-2.7476310027918034,7,"[6.955780352920356 161.10205329108888 1221.953994147853 3441.280693785237
 3364.8737904471755 1321.1316146342094 251.75772164204236
 182.62660341767264 435.1021741031134 721.345149656882 776.9740492342698
 555.925806906402 303.377905920691 158.896012313219 106.91854286709685
 65.99283059634391 24.96394180689328 5.92076407638616 0.8561119343193359
 0.012991509548406333 5.591943535554478e-06]"
85,-0.98604,-0.6321881,-1.0,-0.5832745,-1.0,-2.828441690284645,7,"[0.6909932817316825 23.673877135862334 278.4007992436856
 1393.9778787630435 3094.704135618706 2925.9598834396247
 1225.8929523652057 261.81506258726876 138.06928958474063
 230.1347659795823 317.98232289191503 299.2549336971707 192.98804701952992
 95.445070112259 56.6891702548975 32.60924341069762 12.04193993158873
 4.568047393086488 1.0813784200538101 0.017290003776327056
 7.455555618207654e-06]"
86,-0.98681784,-0.7090064,-1.0,-0.73907304,-1.0,-2.8464147927225105,7,"[0.015850148404382775 2.858356488675593 55.101130444769424
 423.0093192865577 1568.428691679628 2863.9566781227772 2520.7801038525
 1069.2284131713502 273.55171489224176 162.3593216736214 233.2869736439214
 264.95000725549335 211.27834485300392 119.04518184755189
 59.80879381080372 33.44520347401509 14.504048299672418 4.650554610283885
 1.4984764494986633 0.2397499507536318 0.0030826245346289305]"
87,-0.98007107,-0.7485047,-1.0,-0.66380763,-1.0,-2.8591001998144834,7,"[0.001446626811470446 0.2908683974009208 9.5650082449545
 109.62078210618293 597.8093432525659 1723.3091066438642 2629.421295339675
 2080.1488514562866 883.0716287778525 262.2845295027622 176.86986849745466
 218.1315951132814 216.4500005171807 148.77341112090122 78.42513529794441
 35.92278370482935 14.317662568641957 5.573745102586021 1.7657811040766376
 0.24407085075066137 0.003084488405078689]"
88,-0.9750143,-0.7617637,-1.0,-1.0,-1.0,-2.875874273789151,7,"[1.7538113203457244e-06 0.00954203818223778 1.4248779139677914
 24.933310111993574 192.41022326213368 797.7033072686041
 1819.9699995729707 2283.999830772445 1593.4933339060192 657.9998838323683
 232.68390034535207 179.13796742168066 191.67380798799672
 159.7996202522314 91.84281121948875 40.6468032397818 16.431840229391288
 6.554335938117394 2.033123757740489 0.24839175129380886
 0.003086352275528448]"
89,-1.0,-1.0,-1.0,-1.0,-1.0,-2.8832139825534617,7,"[1.9488881981790462e-07 0.001064560720683182 0.17732601344398807
 5.09644021693869 55.47846669461583 314.4127419027213 1015.0668865649226
 1896.9244890708378 2068.291182495923 1323.8709721482935 545.5978855618426
 233.95236409054223 191.62895741617646 174.91014994479139
 121.60125373308327 61.29116915157835 25.013428131949997 9.202667055899859
 2.996887756962809 0.47949990057106096 0.006165249069257861]"
90,-1.0,-1.0,-1.0,-0.8055558,-1.0,-2.8989556459931913,7,"[6.95002722e+03 3.32142237e+03 7.64976348e-01 1.00000001e+00
 2.00000000e+01 1.80000000e+02 6.28000000e+02 1.28400000e+03
 1.54300000e+03 1.03200000e+03 4.28000000e+02 1.92000000e+02
 1.60000000e+02 1.57000000e+02 1.05000000e+02 5.70000000e+01
 2.20000000e+01 9.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
91,-0.9731885,-0.7040854,-1.0,-0.5973357,-1.0,-2.910412999960056,7,"[671.1067330685845 4983.133989363668 3898.37016357876 708.1610834143495
 13.456653114879233 56.56101712178164 287.24816078832623 789.8450314213808
 1303.7355283366246 1294.915209241667 783.3090464608264 339.06443589855843
 179.5080514579009 150.40478966814908 119.83434830682803 71.556488776704
 31.819881526461728 11.792846837052062 3.543570007689191
 0.48814810310505585 0.006168976883976551]"
92,-0.97447,-0.67545664,-1.0,-0.49647668,-1.0,-2.930128340159265,7,"[66.59765525076676 1003.6000509890174 3954.346472303581 3692.0670094682378
 1146.9019930171166 130.86540860473087 113.4540477408336 385.6547021762557
 810.7480561797078 1092.9931975213424 931.9537318589975 517.7210514207053
 233.41383969710364 146.2833588767231 116.33937420316268 75.43522354935929
 37.77276246743449 14.9299047291276 4.102194915265591 0.49680270630658074
 0.006172704772514415]"
93,-0.9778097,-0.6342162,-1.0,1.0,-1.0,-2.9538136610566035,7,"[7.054148027398336 162.086280817231 1220.5427215984741 3421.6720953153294
 3349.105819546429 1315.6774687294637 249.9093114470727 176.21004308135923
 424.0822961832084 724.0282825182862 834.1788073771253 620.9506107146607
 319.6463272749993 155.0506938781138 108.8434373309444 74.5956358092089
 40.57503528344173 16.233615637259533 4.792585212570663 0.7235867538487303
 0.009249737658884483]"
94,-0.98535335,-0.61604285,-1.0,-0.685058,-1.0,-3.034694876506799,7,"[0.6909960095923499 23.68866009834203 280.3537404830211 1402.2065440094366
 3093.8764957273092 2933.410348229118 1231.760431272056 259.15540472053556
 120.01326030912305 211.80493433018376 315.9175417923185 320.686278608186
 207.9190391241573 102.89245579514937 55.883189724165426
 34.576103010323585 19.352485531408202 9.703649532556621
 2.8410796143029007 0.2613576526328779 0.0030919439237873103]"
95,-0.9860715,-0.6996223,-1.0,-0.72119534,-1.0,-3.048774099763475,7,"[0.016568395420844644 2.9762614644090557 55.92804530457584
 425.26204407131553 1576.8904479543662 2880.414772418888
 2544.1449180996296 1083.1698458015937 270.9833678674996
 149.94613937653236 222.25709289966989 272.93333357509573
 224.79411057760342 132.52791369782844 69.22596949872911 40.11508059931683
 22.575569666716454 10.084360958459039 3.2641652604497895
 0.4838208001780002 0.00616711293970762]"
96,-0.98072726,-0.74175566,-1.0,-0.6287737,-1.0,-3.062411592764905,7,"[0.0014460422534408118 0.2876972062828609 9.131618898424929
 106.26618831144263 594.0109961392839 1731.7622643148673
 2644.9810120178745 2091.9054476781307 863.6496473464482
 254.96422128534675 171.15789397591752 219.3950761453925
 221.18477937161254 156.15651969462226 87.9762039719703 45.21953466667067
 22.576156322603826 11.093820689737857 3.7808497237966066
 0.49245299901472817 0.0061708405698783775]"
97,-0.97446305,-0.7588265,-1.0,-1.0,-1.0,-3.0807292968030526,7,"[1.5589597732725503e-06 0.008485208710525941 1.2814338817872473
 23.911656076952045 190.3190492624623 798.2547845073116 1835.7838597307284
 2294.852171578931 1559.9864064002288 628.0484575182967 220.66406938560652
 169.805792796758 190.35889931903773 163.041413194901 100.6569839370514
 50.01219233850612 23.422130661107104 12.144809469904114 4.714605074779561
 0.7235451444386769 0.009249737179059858]"
98,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0884051289313024,7,"[1.948854313931292e-07 0.0010638579349557164 0.17425499444442824
 4.758345618359774 53.72146400617944 312.9071857969045 1023.6066985962434
 1923.4275553971074 2069.8868228121682 1295.0149080104015 525.50939513085
 221.00967558838232 185.41268921844082 177.23264117738023
 129.2801522797411 70.56796245491742 32.41490743403456 15.16924378437288
 5.933731067984358 0.958967793045426 0.012330497769419857]"
99,-1.0,-1.0,-1.0,-0.8055558,-1.0,-3.1047265390040875,7,"[7.60106618e+03 3.63255430e+03 8.36634974e-01 2.00000001e+00
 2.20000000e+01 1.88000000e+02 6.47000000e+02 1.33000000e+03
 1.55700000e+03 1.01500000e+03 4.30000000e+02 1.83000000e+02
 1.54000000e+02 1.47000000e+02 1.17000000e+02 5.90000000e+01
 2.90000000e+01 1.50000000e+01 5.00000000e+00 0.00000000e+00
 0.00000000e+00]"
0,-1.0,-1.0,-1.0,-0.63623106,-1.0,0.0,8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1,-0.9719969,-0.67072886,-1.0,-0.49848267,-1.0,-0.018578982616764828,8,"[72.59415506647085 1094.9848526986207 4319.112937157923 4040.795602588595
 1259.333606217664 143.90452356272735 116.7291954314749 395.948076259374
 837.3919563817843 1121.7897449130344 943.4637273075768 508.13750379055665
 231.6114010522793 150.44538093755398 120.27437634151251 77.10988799017656
 38.01177153883836 19.33612341988064 9.127160710938247 2.3340214881282844
 0.21632194896398194]"
2,-0.97748166,-0.63201284,-1.0,1.0,-1.0,-0.042683134935811315,8,"[7.498692981823402 174.82105471962757 1330.0360684727482
 3745.8374836071557 3656.144125773168 1439.5610752300206 278.4345791957342
 186.9018406639115 442.05223821146353 756.367835467917 845.78584586084
 611.3792390356201 311.97748876106124 161.14427361701988
 109.81646564799577 76.24255389657667 42.14264446239838 19.014454972627323
 9.164354164204154 3.225311995438312 0.41414628788320895]"
3,-0.98506665,-0.6216427,-1.0,-0.6537781,-1.0,-0.12372637693345667,8,"[0.7958507048867658 25.857689184128265 303.2013032230174 1525.663560805452
 3381.0766782296587 3196.547672409565 1344.5185812353723 291.9670403309828
 139.15179437294606 232.61427670651528 325.8367081496014
 305.01152142209645 201.98721822502026 106.64049561919147
 59.13447604143336 37.761213953270946 22.97903921128167 12.163962653861004
 5.50605735659816 2.9783741646592463 0.5965835986477742]"
4,-0.98501927,-0.6996182,-1.0,-0.72189546,-1.0,-0.1393610510050052,8,"[0.017289760172183546 3.1110985527492163 59.149959796694105
 455.1561479340871 1704.4831106856325 3132.774535612635 2771.1382381377703
 1192.4144305847678 303.1674405981846 160.8687218982173 230.39243221467518
 267.3566261285897 215.39883860333032 130.09168489110704 69.92162055579047
 40.4186801862592 25.34011796140022 13.535918664647994 6.196218150259072
 1.8545567949734592 0.21015670030072953]"
5,-0.97837746,-0.7489142,-1.0,-0.6630169,-1.0,-0.1536254031085016,8,"[0.0021654583995157056 0.41194737589217245 10.837679144537299
 116.87168044844503 643.6966650205977 1879.3369028584589 2870.618727694551
 2284.496041721481 960.712442753132 287.3515339199345 179.76858067908364
 218.74689220503842 213.41096649670777 152.07237563462033
 87.71287279967142 45.66875070200168 25.568244523437567 13.978516352549128
 4.999883427458529 0.7278756462951868 0.009251601160238376]"
6,-0.96933573,-0.7595009,-1.0,-1.0,-1.0,-0.17163125397264806,8,"[1.7538248740591765e-06 0.009544849445588716 1.4371820191573066
 26.356385111236868 206.17772858138883 860.4886264746766
 1980.4929616244137 2482.956337869014 1714.8449292385683 697.4220901856166
 247.85918279654635 182.01835249760043 190.51044690174925
 154.78307090732116 96.69620648979203 49.278671787966566
 23.339005050046183 14.188635694949069 6.165034028249531
 0.9632694885433172 0.012332361418412097]"
7,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18190027814427853,8,"[1.9488543140120138e-07 0.0010638580027037816 0.17426626059462863
 4.798076467525762 57.41006260326229 337.09662367917673 1095.121933986476
 2066.1097018524083 2235.0151686635404 1415.3403636180071
 578.7142845620845 242.54742581429738 189.4468357570542 170.4121251363169
 121.18897560655982 67.61485308903943 32.80869964659518 16.964646875606135
 7.795248721759825 1.421148883247487 0.018488290950873232]"
8,-1.0,-1.0,-1.0,-0.8055558,-1.0,-0.2049693694319705,8,"[6.89060950e+03 3.29302661e+03 7.58436353e-01 2.00000001e+00
 2.20000000e+01 1.91000000e+02 6.84000000e+02 1.42200000e+03
 1.66800000e+03 1.09700000e+03 4.62000000e+02 2.06000000e+02
 1.57000000e+02 1.43000000e+02 1.05000000e+02 5.70000000e+01
 3.10000000e+01 1.40000000e+01 7.00000000e+00 0.00000000e+00
 0.00000000e+00]"
9,-0.97078854,-0.7184914,-1.0,-0.627226,-1.0,-0.21765957866681604,8,"[665.369255056097 4940.531792051935 3865.0434627621057 702.2798893193354
 14.504356498676671 61.49759723272012 311.69103236866596 860.245077677674
 1416.439689013034 1394.965102278033 838.8857314412567 364.302087522202
 185.79639292530783 146.5600257057751 117.57971329532492 73.57710147540355
 37.94711701375256 17.751631490268604 6.897451633538302 1.190075941698539
 0.01540939456314927]"
10,-0.97242296,-0.6855715,-1.0,-0.48585853,-1.0,-0.23757482233427704,8,"[65.60027900882659 991.2313715613731 3914.710104060099 3661.512914903659
 1141.7258344237914 132.46607924797144 120.37373052694197
 418.0305499188176 887.5976172555154 1189.894234193667 1015.343000829924
 555.7134957562831 260.1085837080855 151.80851956767725 109.88621371124235
 77.76591365402614 43.935854204157735 20.326103668203803 7.568922253008396
 1.8761805020322992 0.21016601987443584]"
11,-0.97624516,-0.6282104,-1.0,1.0,-1.0,-0.26264343644227983,8,"[6.947151256684638 159.63228869960398 1204.7916147923897
 3385.6855466531624 3313.958328395224 1311.4866931247598
 257.01761627557556 191.840473976993 468.3319794433542 793.9413321127731
 894.199273491098 666.4099574861594 344.7768062182454 169.44008776297818
 100.65366385896309 67.45997637012134 40.85919813283043 20.723201834135423
 8.490664370035779 2.107266245774494 0.21324491640979815]"
12,-0.9848,-0.6210998,-1.0,-0.6551018,-1.0,-0.34368506675112764,8,"[0.6888373715814854 23.313822988897616 275.0670849172137
 1381.9945204778971 3066.434032072849 2899.7465031343118
 1219.9091840703577 273.4472104100789 144.70809717926662 253.4838085189819
 358.9963999522229 338.2272171879168 216.7606076392303 116.95384283995317
 65.06421746312843 37.627897742875795 19.67274724613903 9.269431201758511
 4.037419768754697 1.3880388013891696 0.20399704306427846]"
13,-0.98588955,-0.7123202,-1.0,-0.7400433,-1.0,-0.359212626244506,8,"[0.015130927138656599 2.73516912249896 53.56466483464838
 416.46483341319885 1551.1461937727665 2829.9602150352043
 2499.7943295600576 1078.2337978861165 279.8704487680832
 172.84180159968406 265.11237638157803 306.05077846965014
 239.4724811067957 142.44418249692137 78.5556357855983 43.890251349997335
 23.086740923087465 10.949409020480918 4.983172062973492 1.619137348260818
 0.20707593974727911]"
14,-0.981997,-0.7128246,-1.0,-0.5152931,-1.0,-0.3726351042651716,8,"[0.001446237098211022 0.2887526300702044 9.268902116228793
 106.54550700466928 586.645206016255 1703.5883201706429 2618.9558311795736
 2090.63203069217 885.1277204801049 273.93035823275784 197.4561502121061
 255.26496947769462 249.4354952292815 170.185949194406 93.46406773152027
 51.4668434985642 27.8846763608389 13.387198168117553 4.8633873321119605
 1.4010143051338433 0.20400263482326608]"
