t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
84,-0.98019904,-0.6818687,-0.87630206,-0.7735137,-0.9640276,-2.776314828688529,1,"[0.7908120641611363 24.973187716697385 289.44920455319743
 1460.546369389921 3265.7694939777416 3115.0472889059765
 1362.0860386809545 329.69012216402774 181.25300385889287
 257.2946880131366 275.0297386346253 205.72988804614857 111.50610450738012
 46.664824755546604 17.87349785031086 8.16916399600491 2.7697207356947824
 0.34743439227933304 0.006020187882143424 3.2010359189982296e-06
 3.6909586498268254e-11]"
85,-0.9810094,-0.74952334,-0.8805257,-0.8215334,-0.9640276,-2.7983669016223134,1,"[0.0172878115889443 3.100516202144415 57.654070302863275
 438.07607966785497 1638.715109217546 3022.283276472152 2677.613167077964
 1155.8870540341577 314.1437873950443 168.0578490088832 199.46578357178325
 182.1837933353578 116.07275660528033 57.118531422637794
 23.339721182235294 8.470447938322106 2.455502192741787 0.3392460395425
 0.006014759650679435 3.2009579022940216e-06 3.6909586498268254e-11]"
86,-0.9708108,-0.776323,-0.91777873,-0.82201904,-0.9631195,-2.8187039189901197,1,"[0.002164873834709179 0.40877477884133473 10.398087674928322
 112.62914016802273 617.112051027871 1787.0371991852085 2738.0664141248685
 2147.8308777272546 857.0012014552229 251.83292953056232 144.0568023003064
 135.51913717400103 104.58733948892285 59.28860914847253
 28.216178121774657 11.134412161182793 2.5333530736898453
 0.33930970307703456 0.006014760790607587 3.2009579030711777e-06
 3.6909586498268254e-11]"
87,-0.9600111,-0.7918441,-0.94404596,-0.8584485,-0.95891005,-2.83809749500616,1,"[1.753819791410802e-06 0.009543795172902953 1.4325598430243842
 25.794034441341285 198.3422942173269 818.8737183511118 1868.5897375136053
 2306.0116380067416 1543.9373961252927 594.1939664844093
 185.22716409870276 107.68022208543903 92.12408804911023 61.57518037775568
 31.309767926896825 13.572172891141097 3.252424360451521
 0.07404081767617743 4.8860271370854136e-05 7.021545567198473e-10 0.0]"
88,-0.9441174,-0.7639615,-0.9595656,-0.8004364,-0.9640276,-2.8559540260667586,1,"[1.9489051403208614e-07 0.0010649121286020388 0.1788640265235271
 5.274315369538501 57.17308335789024 320.0623724109899 1010.9054323447087
 1798.8582722873748 1777.5617502347993 984.2031660048066 361.2832785531617
 126.70121701041053 80.81067417007486 57.916875643976375
 31.171606688963738 13.708444357601238 4.507320983439612
 0.6702309570416654 0.01202408976711622 6.401837786995657e-06
 7.381917299653651e-11]"
89,-0.9438104,-0.7386444,-0.9592461,-0.6084961,-0.9640276,-2.87412290984448,1,"[6.95966083e+03 3.32602628e+03 7.66036701e-01 5.29948340e-09
 2.40000000e+01 1.77000000e+02 6.35000000e+02 1.24400000e+03
 1.32900000e+03 7.44000000e+02 2.94000000e+02 1.04000000e+02
 6.40000000e+01 5.10000000e+01 2.80000000e+01 1.30000000e+01
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
90,-0.9681923,-0.7431418,-0.9640276,-0.48697686,-0.9640276,-2.8991822992810463,1,"[672.0369708267493 4990.041235150903 3903.7722570353117 708.9843565370617
 13.548758737111156 57.37719792919283 273.19457200361825 704.303270543408
 1007.8382721827501 821.0568005357137 417.65506568034715
 160.35284296529605 68.42118919643544 38.23464783582224 22.09893387012429
 11.378865345842716 4.126022632207738 0.6619880277445581
 0.012018660558568373 6.401759769625315e-06 7.381917299653651e-11]"
91,-0.97631776,-0.71253353,-0.9640276,-0.48409104,-0.9640276,-2.928739658059327,1,"[66.87625593469954 1003.9349955724426 3943.94152440084 3681.354535139151
 1146.1201030627417 130.56110887209448 104.04606592619535
 328.7128290592949 587.5124659029991 623.2789111630663 440.33750784616956
 208.0905501563187 75.60264296981653 31.340033245846655 16.552680372117493
 8.607705414174303 2.4663786167230537 0.3392551288664679
 0.006014759813524506 3.200957902405044e-06 3.6909586498268254e-11]"
92,-0.9818549,-0.6874685,-0.9011677,-0.80312663,-0.9578859,-2.958378139853449,1,"[6.766926041215464 160.32382900823225 1219.4539071946822 3409.88586353965
 3330.0438226999568 1310.290091677243 249.2103884381754 151.47491521720053
 294.61898864824786 393.57457944550976 350.2985506607775
 216.45146568798168 94.05096571740013 29.802105448881502
 12.588591092169608 5.734449010897899 2.0630564771595994
 0.3309940148793017 0.006009330279284519 3.2008798848126574e-06
 3.6909586498268254e-11]"
93,-0.9806998,-0.6742167,-0.8768257,-0.7730975,-0.9640276,-2.979118972687513,1,"[0.5933387881604371 22.780083344505307 276.9371216668227
 1392.4620315172197 3092.303842109471 2957.2742628117694
 1291.9412040849418 314.5645538080652 171.57914489912434
 239.58097464036376 268.0423527244816 210.48578100484048
 107.02057354994794 36.69099818180903 12.154417191302743 4.933843547182212
 2.028369781547695 0.612685087283686 0.01198608807568613
 6.401291667290643e-06 7.381917299653651e-11]"
94,-0.98176396,-0.73354405,-0.8809083,-0.82322973,-0.9640276,-3.0010311980922033,1,"[0.015849174161895328 2.853075503920555 54.39774113474705
 419.4621032564014 1569.276840286032 2876.013280242611 2546.169207217849
 1112.6677497488326 304.61742911215714 156.5662607896641
 172.65293085074305 168.7472516908384 116.64039550287735
 48.673452544058286 13.771312537669607 4.373597242031341
 1.0768303190312376 0.02467421166673145 1.628664855979345e-05
 2.3405144489174745e-10 0.0]"
95,-0.97287804,-0.7906832,-0.91176534,-0.8246072,-0.96375513,-3.0211195738169003,1,"[0.0014462370999052399 0.2887529815082334 9.270445136203636
 106.74100263118781 589.8719912383451 1711.805101237981 2602.4551343458165
 2039.0993746482534 846.9832054014521 236.35114579961564 130.1733738392292
 127.54637182366203 106.04939543434314 59.61075042334525 20.88818336653407
 7.419576179070765 2.1077061333583487 0.331030397686355
 0.00600933093067324 3.2008798852567466e-06 3.6909586498268254e-11]"
96,-0.961139,-0.78546673,-0.9441984,-0.85900235,-0.95898175,-3.040231200843461,1,"[1.7538011550718465e-06 0.009539929828819144 1.4156654827360715
 23.921216210626003 187.2944429056944 790.1442422810452 1791.0020889647262
 2198.124595368343 1471.1557585138537 557.0795144171312 165.82731867403356
 96.95559526028175 80.90387584621323 55.47213634563671 26.270629120061656
 10.24437300054676 2.8255026655473308 0.34747987011678516
 0.006020188696379103 3.201035919553341e-06 3.6909586498268254e-11]"
97,-0.9445513,-0.77043015,-0.9580247,-0.79824126,-0.9640276,-3.0576889749754974,1,"[1.9488712560282617e-07 0.0010642093052367519 0.17578674850025833
 4.91414122544893 53.34732501168397 303.5343228323153 965.474967882918
 1705.4313672934525 1674.6533937366441 935.8712848896422
 334.08839737049976 114.49689390175875 69.1764721298267 46.59834148205727
 24.609716631217545 11.74683637510199 3.5097517834378245
 0.36390205409924925 0.006031045973542981 3.2011919535168687e-06
 3.6909586498268254e-11]"
98,-0.9495662,-0.7474964,-0.9567244,-0.6143631,-0.9640276,-3.0758265571002754,1,"[6.61733748e+03 3.16242974e+03 7.28357818e-01 5.03881885e-09
 2.70000000e+01 1.61000000e+02 6.21000000e+02 1.13400000e+03
 1.24600000e+03 7.37000000e+02 2.74000000e+02 9.40000000e+01
 6.00000000e+01 3.70000000e+01 1.90000000e+01 1.00000000e+01
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
99,-0.97180665,-0.7477828,-0.9640276,-0.49176562,-0.9640276,-3.100696360027586,1,"[638.9816326853513 4744.597148697592 3711.758252112008 674.120906977392
 13.694254224064144 56.84330902815241 262.62959919966283 672.5802370593663
 946.6933254458547 793.6845471858735 415.0629968803785 155.92318238226082
 65.07420941094692 33.96582100131283 18.772526061808 8.511368317662608
 2.7684008251910317 0.6291527491036002 0.011996946167085687
 6.401447701809282e-06 7.381917299653651e-11]"
0,-1.0,-1.0,-0.9640276,-0.57938194,-0.9640276,0.0,2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1,-0.981241,-0.68143237,-0.8957674,-0.8039426,-0.9582811,-0.02583607919382644,2,"[6.723087448629407 152.99338217816756 1151.1011718969198
 3236.8790520256807 3166.174365869613 1249.3648609449815
 233.20862871696875 142.7681002089956 297.3539725304157 414.6341637651197
 372.6415315542019 223.10393500146017 100.46344625698644 37.02258889309301
 12.052597151647946 3.7279645034142908 0.7401815912004494
 0.01646766517666154 1.0858091400667291e-05 1.5603451863910323e-10 0.0]"
2,-0.9795327,-0.6841515,-0.8763363,-0.77350616,-0.9640276,-0.046672191164266255,2,"[0.683081652913098 22.317750143328468 261.3164923853908 1317.2134478331745
 2937.8203254862424 2804.567686612713 1224.0773531206921 291.9145420308574
 164.810497146353 249.07899292922193 271.78387097481317 210.25030733284436
 113.22274403960479 46.86351907949621 17.36481272224792 5.5766911630513265
 1.1102573261686843 0.02470149742931471 1.6287137100889915e-05
 2.3405177795865484e-10 0.0]"
3,-0.9808009,-0.74238545,-0.8807588,-0.8217426,-0.9640276,-0.06855253161228661,2,"[0.01584664099013061 2.8393156370433426 52.44080935356156
 395.93601788900315 1479.3547515449827 2727.529563947833 2399.988474649661
 1039.9588211124153 276.7399356829576 148.63212609461365 187.5636428247782
 182.1547641991402 117.4216570858826 55.56567750406295 20.669793877731678
 6.042607835173529 1.1214648906830975 0.02471059413809551
 1.6287299948403167e-05 2.340518889809573e-10 0.0]"
4,-0.9719316,-0.7690009,-0.9203389,-0.82836646,-0.96334434,-0.08856498281825806,2,"[0.001446237057549901 0.28874419644199445 9.232016715806392
 102.37140330044231 554.7475589042499 1616.956283549893 2472.9247783495193
 1922.9059917340705 777.5236951723297 215.41456501917312
 117.23706066761595 122.86316889796497 102.05926635017042
 60.04022615378469 27.083268227012788 9.204809127210462 2.792241206469716
 0.3474525880465975 0.006020188207839228 3.201035919220274e-06
 3.6909586498268254e-11]"
5,-0.96281767,-0.78125924,-0.9441306,-0.8584734,-0.95909023,-0.10709042815863062,2,"[1.753802849266296e-06 0.009540281071131636 1.4171759564465163
 24.001986072844673 180.01438427799232 740.9229547483675 1698.317418571726
 2103.018150813998 1372.5327482525565 503.7841936124223 158.89504375255703
 97.50936688645456 83.28226178706285 55.7305257326577 28.033553855739733
 12.041958936857645 3.822906303823623 0.653808769366799
 0.01201323248995112 6.401681753032129e-06 7.381917299653651e-11]"
6,-0.94858146,-0.76489407,-0.96033573,-0.8025394,-0.9640276,-0.12435871644520201,2,"[1.9488881981431699e-07 0.001064560690572878 0.1773210059129159
 5.078734959317038 53.70498742547233 293.2209920475687 912.262918885265
 1611.8174366519795 1591.7966802782546 881.3269381295725
 306.40628513999064 107.28960554423207 61.928094571026755
 48.05186550206705 28.953607705367386 14.126536704818482 5.15826348700473
 0.686625857946922 0.01203494655573989 6.401993820626117e-06
 7.381917299653651e-11]"
7,-0.95186085,-0.7504155,-0.9559143,-0.61661327,-0.9640276,-0.1420804779574595,2,"[7.35611275e+03 3.51549090e+03 8.09673414e-01 2.00000001e+00
 2.10000000e+01 1.54000000e+02 5.84000000e+02 1.13900000e+03
 1.19700000e+03 6.96000000e+02 2.49000000e+02 8.90000000e+01
 5.00000000e+01 4.30000000e+01 2.60000000e+01 1.30000000e+01
 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
8,-0.97068334,-0.7397371,-0.9640276,-0.50698763,-0.9640276,-0.1668272906355267,2,"[710.3190591649645 5274.295239231424 4126.150819590136 749.6951549951182
 14.741709838590234 51.3604572251786 249.93879800678198 644.9566369325977
 920.7324738825653 765.4469577173825 368.08024610704035 121.43429629820523
 47.06114659812102 31.85050260074069 23.15043266625935 11.252337019155084
 4.42801472829453 0.9518856473103395 0.01800084691212933
 9.602249569029553e-06 1.1072875949480476e-10]"
9,-0.97866505,-0.7230183,-0.9640276,-0.42059517,-0.9640276,-0.19553513384849344,2,"[69.19201141064768 1051.0970502362086 4169.284355844989 3905.9096496129346
 1213.1281261285733 135.28663124483634 93.73629865794804 299.6723884683532
 542.8201474457584 585.52151655585 403.2525693480046 177.33812534964432
 61.99188076723708 29.48958961396542 18.621367327491356 10.551508065107441
 4.103712863373722 0.6619698366767084 0.012018660232874123
 6.40175976940327e-06 7.381917299653651e-11]"
10,-0.9848315,-0.6872052,-0.8882594,-0.8040339,-0.9594554,-0.22768645877926758,2,"[6.888319902243542 165.31018962425006 1274.9399253786764 3606.724458800903
 3536.126742786409 1389.9925293254053 254.8066969287774 134.9058080348854
 266.18501409305486 366.7763853375056 323.3084392554671 188.9597019876495
 79.50942185025305 31.742419968877055 11.955263721286235 6.505004506928126
 3.6669938194879945 0.6536814375983051 0.012013230210093262
 6.401681751477817e-06 7.381917299653651e-11]"
11,-0.98280936,-0.68952316,-0.8746638,-0.7746632,-0.9640276,-0.24858594076313456,2,"[0.6881317900578972 23.264641445844795 283.6930180844635
 1460.3613647242278 3271.6990662522085 3149.8739497953093
 1369.6409494250543 318.0844555783146 153.51054464089978
 215.12459172947996 241.3170758048781 181.9152153726081 96.80606161329935
 42.42567333626083 15.725830399507034 5.545927732428049 2.679507953069916
 0.6290799925526928 0.011996944864311243 6.4014477009211035e-06
 7.381917299653651e-11]"
12,-0.98165417,-0.7509815,-0.8804095,-0.8220987,-0.9640276,-0.2705522745972773,2,"[0.01585151244484032 2.865770810856187 56.177476464809395
 438.34886567544316 1646.7434810404272 3033.3185225934603
 2688.5545305231935 1170.0427688379175 294.7620037074494
 142.68342996395097 168.6338944435043 151.8857773868896 95.6841516550593
 50.5606478339214 19.976647728376186 6.334762321761902 2.0743995067338523
 0.33100311460914156 0.006009330442133032 3.2008798849236797e-06
 3.6909586498268254e-11]"
13,-0.9714112,-0.79440814,-0.9099514,-0.823288,-0.9637499,-0.2907616194087506,2,"[0.0014468216748770427 0.2919276869313087 9.719252166391056
 112.00665456291986 622.5439706274362 1814.0738296307552 2743.842651084912
 2148.464295968035 866.8882283761485 221.6273088490485 117.58596797272867
 121.15072228118095 91.26699861637314 52.983074833667956
 24.595697186226985 8.168258033345026 2.4444601817534126
 0.33923694652611747 0.006014759487833143 3.2009579021829992e-06
 3.6909586498268254e-11]"
14,-0.9597814,-0.7909911,-0.9441023,-0.85862416,-0.9588869,-0.3101188579947198,2,"[1.753814708781711e-06 0.009542741062059787 1.4279645804440557
 25.326592561480325 199.30756229507554 833.8549143700061
 1899.5874749617212 2332.9022221810333 1512.2487854256033
 556.7842590892562 161.4106389402177 96.32085193146504 76.25557367812418
 48.922441231486445 26.115604949338934 11.381710348585958
 3.4862425331263123 0.6456022225410601 0.012007803932791883
 6.401603736105876e-06 7.381917299653651e-11]"
15,-0.9451871,-0.7726227,-0.9576353,-0.797789,-0.9640276,-0.3278194901356354,2,"[1.9488373718388065e-07 0.0010635065684384605 0.17272386627115213
 4.604755319676375 54.29457892760019 322.3323856060503 1027.6753856284386
 1820.796470984937 1784.605327788689 971.2227522162417 342.27020651411317
 113.84588790556379 64.13850908862821 41.82483322076083 23.728294372783548
 12.986001609131453 4.810377115759326 0.6784102140767367
 0.012029517835733028 6.401915803588842e-06 7.381917299653651e-11]"
16,-0.9486244,-0.74972016,-0.9557396,-0.6138319,-0.9640276,-0.3461789364172183,2,"[7.45783896e+03 3.56410592e+03 8.20870225e-01 5.67882470e-09
 2.80000000e+01 1.66000000e+02 6.54000000e+02 1.27600000e+03
 1.34700000e+03 7.50000000e+02 2.86000000e+02 9.00000000e+01
 4.90000000e+01 3.40000000e+01 2.00000000e+01 1.10000000e+01
 4.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
17,-0.9684106,-0.7447439,-0.9640276,-0.48385835,-0.9640276,-0.37113903426865297,2,"[720.1419188425516 5347.232408604264 4183.207422959185 759.7390340135382
 14.897226128969063 57.92056798296174 274.2070252637405 724.6976379367866
 1029.878405265705 846.407578423837 421.9095181381234 145.41625793276168
 48.23586750755225 28.608380238851186 16.29730653409488 7.005912285046803
 2.7239318022822236 0.6291163703246321 0.011996945515698298
 6.401447701365193e-06 7.381917299653651e-11]"
18,-0.97630733,-0.71798515,-0.9640276,-0.43422145,-0.9640276,-0.40081200095723,2,"[71.18030025606326 1074.7764615043268 4241.661915701201 3962.7487510968235
 1229.4655575516792 137.45271155907247 104.86772760857238
 333.8562496360745 606.3719393266056 662.4873705109596 440.0136600365491
 188.61610021355727 63.07079085557795 22.71339191431829 13.41431643716305
 5.8180556609542275 1.1212391000954827 0.02471058910298951
 1.6287299946737832e-05 2.340518889809573e-10 0.0]"
19,-0.9818521,-0.70394456,-0.9277444,-0.7936735,-0.95441663,-0.432436773440104,2,"[7.4800060893012965 171.68797224836524 1299.7230342088033
 3662.928780580537 3569.367739279707 1406.8741768760008 264.2090415939014
 143.4640045822341 283.126510190187 391.4466021581758 349.07392889426416
 202.70579430429873 80.04000098915918 27.75935149959677 10.282194288852441
 4.097736525178822 1.3786718983089117 0.31457182787578053
 0.005998473002119642 3.20072385084913e-06 3.6909586498268254e-11]"
20,-0.9813264,-0.6854617,-0.8755658,-0.77403337,-0.9640276,-0.4532124948356558,2,"[0.792252650112127 25.231198466124688 294.14757210458214 1489.94218787771
 3335.592896193935 3175.2031492476094 1393.7731387365236 334.8228858451609
 169.75059707494054 237.13963417675714 261.9365642774844
 198.25008664180623 99.30997133832075 37.332302098469114
 13.352612936019213 5.041685216105496 2.0408821788517235
 0.3309758268325137 0.006009329953591269 3.200879884590613e-06
 3.6909586498268254e-11]"
21,-0.9814687,-0.7496535,-0.88046956,-0.82198954,-0.9640276,-0.47523345920752647,2,"[0.017288785897506053 3.105810891420618 58.41737765524329
 448.33303402445387 1682.72974892217 3093.3697060852824 2734.152335733754
 1200.6944157264343 320.3004113024815 150.84441430062526
 169.82029078460096 166.63693937882394 112.76864348460248
 48.43458524451134 16.135628926777102 5.907663592613125 2.6906101655889554
 0.6290890869117657 0.01199694502715798 6.401447701032126e-06
 7.381917299653651e-11]"
22,-0.972215,-0.79426366,-0.9102224,-0.8241273,-0.9638267,-0.49558247759497037,2,"[0.0021654583978214775 0.41194702436757646 10.83612172905728
 116.62543511938956 635.8063117854429 1843.7040365730204 2798.905194137637
 2173.6028025288756 908.2395994858855 258.9620819340962 130.18046689760232
 131.7852298803269 104.70992921799086 56.48491690873904 23.005416190144356
 7.616113440020991 1.7933822226944154 0.3228420425998064
 0.006003902699208474 3.2008018685525386e-06 3.6909586498268254e-11]"
23,-0.9575911,-0.7948307,-0.9437852,-0.8562006,-0.9585521,-0.5150511160288004,2,"[1.948678115342496e-06 0.010602030291345354 1.5821584311771553
 27.536026853860946 208.05668161274312 848.9755518154763
 1915.1070017524548 2342.243417574345 1556.7312692097805 599.2271267534452
 178.55360323443665 103.34118258742866 90.63043512195033 56.4591748278504
 25.97970839597551 10.69856366329507 2.522175618140161 0.33930060703960296
 0.006014760627760296 3.2009579029601554e-06 3.6909586498268254e-11]"
24,-0.9397559,-0.7689346,-0.9572763,-0.79611516,-0.9640276,-0.5329981035215937,2,"[1.9489390246089764e-07 0.001065614948203539 0.18194067861470056
 5.632277594415619 60.78060407076389 334.0336040113842 1033.8962090966972
 1809.1835607963105 1774.4749487978527 977.8525312922336
 353.02154814494577 119.92001597660426 74.88214821453286 51.38074870061273
 26.342047749369723 12.446327425380002 2.9045530341224755
 0.06582517414166211 4.3431551364103704e-05 6.241375194449006e-10 0.0]"
25,-0.9502679,-0.7509304,-0.95549405,-0.61534494,-0.9640276,-0.5515362055787022,2,"[7.45410594e+03 3.56232191e+03 8.20459339e-01 1.00000001e+00
 2.30000000e+01 1.65000000e+02 6.79000000e+02 1.28400000e+03
 1.29800000e+03 7.59000000e+02 2.87000000e+02 1.04000000e+02
 6.30000000e+01 4.60000000e+01 2.20000000e+01 1.20000000e+01
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
26,-0.96895516,-0.7523055,-0.9640276,-0.46666682,-0.9640276,-0.5764960314397541,2,"[719.7814524600897 5344.555856637142 4181.115054051567 759.5146047503594
 14.606514794750986 55.631906164812854 278.3508238439734 729.7338594860844
 1019.5201406641997 830.9644206049702 429.8209022326081 162.17364760608976
 68.93716293101426 45.01115794417914 24.301034155002313 9.408143007761709
 2.175804778892153 0.049366610708878045 3.2573622812615e-05
 4.681031118280998e-10 0.0]"
27,-0.9755264,-0.7197714,-0.9640276,-0.40577048,-0.9640276,-0.6068770217040516,2,"[70.89020528190942 1072.542409470406 4237.351432268587 3951.4249872918112
 1226.6434708270003 136.73138373745314 102.33805400331612
 331.61893860401494 591.6662970593715 626.4135079724749 431.43523419980266
 207.2036616487724 76.76102801765875 35.36807831624903 21.627677162184167
 10.387914977458452 2.2090060296063077 0.04939389143637196
 3.257411135204613e-05 4.681034448950072e-10 0.0]"
28,-0.9832076,-0.6852164,-0.892338,-0.80343485,-0.95892894,-0.6396571236604581,2,"[7.192782154641923 169.91496022673036 1297.2351037111687 3644.840410341446
 3551.566415377055 1404.4168715942978 263.83466747210207
 150.71736095299525 296.76694036756453 391.3102037737213
 335.40108160576506 205.287395041574 85.76498483743816 34.01989798271025
 18.274011931978155 9.199486151545017 2.175594066701983 0.0493666060094583
 3.257362281106069e-05 4.681031118280998e-10 0.0]"
29,-0.98192865,-0.6801325,-0.8758477,-0.7738006,-0.9640276,-0.6605745795065981,2,"[0.7915375206407902 25.130186246394977 295.5435796714081
 1496.0446286540425 3315.782993941832 3143.3079004114297 1372.809222711282
 332.28756684183304 177.00164993172396 245.32829847386378
 265.9092972878524 200.8512153731416 105.87830811332731 42.992613905232666
 16.60805933383076 7.284933519100065 2.107570661465661 0.3310303946652926
 0.006009330930672241 3.2008798852567466e-06 3.6909586498268254e-11]"
30,-0.9811902,-0.7501485,-0.8804868,-0.82167935,-0.9640276,-0.6826017417827048,2,"[0.01657112341704907 2.9910725387770256 58.00390366163966
 447.2835512442304 1670.694112060311 3066.797769273887 2686.7084124362545
 1176.1924227467853 320.9090286534432 163.5911364106841 179.66074746687977
 164.75548513052317 110.465783308554 51.4617203257685 20.96877527927634
 9.342903164521513 2.8031176536827296 0.34746167737057676
 0.0060201883706842985 3.2010359193312965e-06 3.6909586498268254e-11]"
31,-0.97028214,-0.77907646,-0.9165639,-0.8205115,-0.9630825,-0.7028975988778688,2,"[0.0014472113830538275 0.294042400064615 10.010748637716564
 114.56382947024922 630.2697069052734 1840.9417529244458 2790.749651780379
 2143.469132097502 881.1128085577637 246.09584960514417 128.8655430431268
 123.67346581549613 100.47953804751405 56.53660058065747 20.85692837439488
 7.380063089591858 3.0495686458548734 0.6373138244696773
 0.012002373910011355 6.401525718180423e-06 7.381917299653651e-11]"
32,-0.9603791,-0.7903865,-0.9441103,-0.85884416,-0.95894873,-0.7223820154800917,2,"[1.9486679500654787e-06 0.010599921911580304 1.5729416190235115
 26.50852990346579 201.64266590140446 842.6757733645188 1932.9473940181488
 2368.49901256735 1543.039446769332 583.1424717434165 177.33408486639792
 103.59540919309285 83.64195466529902 56.09533616602992 26.998751171345923
 9.805093465122223 3.1288447640204775 0.3556591335296403
 0.006025616764998021 3.201113936146527e-06 3.6909586498268254e-11]"
33,-0.9419284,-0.77156764,-0.95711225,-0.796342,-0.9640276,-0.7401657977336121,2,"[1.9489051403298304e-07 0.0010649121361296083 0.17886527836294736
 5.278735903865767 57.60006743098319 324.24438106027674 1037.4394510251625
 1847.8805129582615 1785.6577328099816 980.7988618133828 354.3760314919203
 118.3377613826077 69.15281591772559 51.12695486334248 30.50697809766124
 12.185086996314604 2.881149127606928 0.3475253449331769
 0.006020189510613783 3.2010359201084526e-06 3.6909586498268254e-11]"
34,-0.94733083,-0.7472923,-0.9565004,-0.6124671,-0.9640276,-0.7586794790751866,2,"[6.23705581e+03 2.98069289e+03 6.86500934e-01 1.00000000e+00
 2.80000000e+01 1.91000000e+02 6.55000000e+02 1.33200000e+03
 1.33600000e+03 7.82000000e+02 2.96000000e+02 9.50000000e+01
 6.50000000e+01 4.50000000e+01 2.70000000e+01 1.10000000e+01
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
35,-0.96845144,-0.7510754,-0.9640276,-0.46751964,-0.9640276,-0.7837452995324485,2,"[602.2609717883295 4471.9371317991645 3498.45441464231 635.553390048759
 14.209508399722576 64.43173200893132 291.36692264285045 740.670860103599
 1064.7354007294568 853.0668663792991 430.5297278230038 154.77922768239245
 66.52143247599572 44.18318169715445 28.02246783858661 12.457011827661338
 2.8921610241642353 0.34753443727820754 0.0060201896734598526
 3.201035920219475e-06 3.6909586498268254e-11]"
36,-0.9757566,-0.71580374,-0.9640276,-0.44676387,-0.9640276,-0.814105488607525,2,"[59.69855875019037 900.258191609796 3546.73589176672 3302.9944415871782
 1030.4641035513562 121.61858360465311 110.83293901316324
 345.92524870136737 621.973616369292 663.3186161485858 446.28623745273694
 199.6884387451132 71.0792278027771 35.06679351801234 22.478353206017534
 12.394793098305485 3.5318809264979985 0.36392024113901744
 0.006031046299235898 3.2011919537389133e-06 3.6909586498268254e-11]"
37,-0.9819572,-0.69428706,-0.9122439,-0.799452,-0.9566315,-0.8452395472572237,2,"[6.20892379513674 144.09400394044061 1089.5187919723303 3051.857548917143
 2977.79837651577 1179.287960431229 229.5392154565474 155.05984912806082
 303.5956212182242 408.0602012727916 361.485645418148 215.46230093795083
 91.7770879842952 32.60650752954394 18.30569815313726 10.604966509305775
 4.73114613029308 0.9600649060237826 0.018006274980746695
 9.602327585622739e-06 1.1072875949480476e-10]"
38,-0.9808245,-0.6717726,-0.8764542,-0.77104783,-0.9640276,-0.8659116557354578,2,"[0.6751717777194703 20.97112653380466 245.48783192715226
 1245.6390273911368 2769.2518017538255 2631.7823508350607
 1157.4907545279887 296.0643858124575 176.65877046949527
 249.68435378098133 277.3700573320867 209.5846959964098 104.95314649232232
 42.43554229597094 19.803778363236678 10.757631558734138 4.416777090346251
 0.9518765499302269 0.018000846749281596 9.60224956891853e-06
 1.1072875949480476e-10]"
39,-0.98084795,-0.72597617,-0.8822533,-0.8228844,-0.9640276,-0.8878222474762536,2,"[0.01440683444871657 2.5855329078407316 48.319214470204834
 370.70252207010196 1396.0560869576652 2568.570013219448 2258.893614507842
 990.4633011029423 279.5565507481814 162.82788598060785 184.04237431334732
 164.49420811156708 105.31198066116488 51.19617340609243
 20.227339293869242 8.809825610754428 4.663243137000789 1.241728697365002
 0.023983032288608763 1.2802739367767657e-05 1.4763834599307302e-10]"
40,-0.9729573,-0.7850034,-0.9145126,-0.82402885,-0.9635681,-0.9076362185222225,2,"[0.0014450679347137406 0.28240040828438817 8.359037776910926
 94.7808312092837 524.809253372565 1524.3777486149527 2310.9372930516947
 1793.6799353495658 740.7925735890472 213.5428656084019 127.33041314191954
 126.03501581542527 102.66508795215071 59.57211781375207 26.24673414275029
 8.5799895938484 3.1549411810170165 1.568674475084069 0.27931245639375435
 0.004327301600764222 1.863944268931661e-06]"
41,-0.96504307,-0.7814191,-0.94379807,-0.8569638,-0.9592478,-0.9264004397745006,2,"[1.5589411369102751e-06 0.008481343170725478 1.264506974706106
 21.924041611810917 168.56372483318685 696.4713227757101 1578.736682050644
 1954.0872527777335 1308.214926764707 495.96381979145457
 161.88749352240316 96.02926077311636 84.51991498804958 62.0842788051155
 29.701821129416384 10.43218020695538 3.537423955827565 1.2951990445358392
 0.27334112731735893 0.004324101266998781 1.8639073593451627e-06]"
