"","growth_k","growth_xinf","growth_sd","growth_A","growth_ds","mort_alpha","mort_beta","trapm_pmax","trapm_sigma","trapm_xmax","trapf_pmax","trapf_k","trapf_midpoint","init_mean_recruit","init_sd_recruit","init_mean_adult","init_sd_adult"
"80",1.18896976929632,80.2653650232281,2.70137574091884,1.38356347394543,0.25280638117853,2.67959598202913,0.00491004903094609,0.000349635260559238,6.6946580318378,44.7803686469964,0.000185466029931203,0.477585678169806,35.3488410536674,13.9468332763924,4.02631381828057,3.82965742299813,0.198957342223506
"81",1.10567592075652,81.1517961573313,2.65083355757991,1.7286889621794,0.229230869742201,14.0977252215392,0.0119503380295655,0.000237369208189755,6.4347101074103,45.9819890613107,0.000177304132180869,0.293613407383762,40.169423024244,11.7036531135811,4.5062316663808,3.75093440751138,0.224812156193123
"82",1.14379981482948,80.6250800202678,2.7992142003351,1.38181117974605,0.261081312074289,1.54912351116417,0.00101512221664444,0.000441445407604597,5.98270981849518,44.4765693833921,0.000193022331067247,0.352185110689099,33.5660271635757,13.6935697325525,3.81888719532186,3.84041840735115,0.191934888351805
"83",1.30809847466346,79.9826547809515,2.98172132263866,1.41078752721488,0.245791944456218,9.93874738321226,0.00080167090430914,0.000395033719674926,6.48925590913576,45.2475239789705,0.000180264544832148,0.503528394811037,36.0598068194645,6.1605956381635,5.79185071001685,3.84325717120605,0.194619786107313
"84",1.16352100771529,80.7539635206785,2.45961823080341,1.46793920704,0.269918062854183,0.790685655175283,0.000143586047613186,0.000382728435199837,6.7911809314198,45.3384152659637,0.000173749277001945,0.324667961727457,34.1791082527962,12.5349147993629,5.82906620033501,3.80931638772715,0.212483998908764
"85",1.24481784623619,80.1695581851423,3.10179974926931,1.63350478635612,0.229526154021678,6.61928306419524,0.000672864094466211,0.00034077932157848,6.96481447556019,44.3380658050392,0.000198714552796485,0.426923683476041,35.9667420259369,9.28863807813485,4.66537635247727,3.76046399879048,0.228772855656908
"86",1.09273515271595,79.438050172254,2.87531109801796,1.67556865783412,0.270021009261332,2.60510640047183,0.00149660527826013,0.000549505374171614,5.79200397353039,44.4925407150151,0.000167994165563935,0.544818678993188,34.5874560323648,14.1552247062138,4.70971427009529,3.86232535148743,0.189761807787011
"87",1.21591400622995,80.7742196006027,2.78445424580562,1.35401210523795,0.2755468275665,1.74261292401867,2.14648475213111e-05,0.000495620443831634,6.77405100672246,44.2963428412657,0.000202904129614645,0.768062030221594,33.1383996795556,11.0242593980316,5.29443510051733,3.87077932980983,0.18864754776762
"88",1.27829764219985,78.9785359566898,2.98239663906564,1.30218927963839,0.242597727318004,0.8452504578656,0.000144850945015882,0.000374483789455226,6.43114401798212,45.892595290908,0.000170375326923278,0.943343455949174,33.6296345908109,8.03147616674415,5.97975386526013,3.83134171303831,0.198844140279697
"89",1.18750839400981,81.9061868708102,2.57474135219639,1.46679560581074,0.263882287408618,1.11210917711883,0.00380520686950992,0.000360255005656324,6.51065582033661,44.7703297632514,0.000193870805575781,0.344249552946087,34.6060830141407,9.47684167960296,5.13395136753019,3.77384804515506,0.225182370186612
"90",1.26696405496605,79.3192133541756,3.05474466117725,1.71506556395003,0.220230704741952,9.15327629262369,0.00196222346132986,0.0003254614069285,6.78385169532522,46.1083237849182,0.000172791884160167,0.515129793614696,34.0957239730946,9.76297654893053,3.87723158694645,3.75953848926481,0.239141939160709
"91",1.26199205960358,80.7395680598418,2.87101645663143,1.53580963596257,0.245427687276417,13.07679805746,9.45884527733624e-05,0.000411317876958981,6.60684572606763,45.9458145421393,0.000169227862180826,0.381276260716002,36.9761428419099,7.25993556558891,6.0305749043041,3.7797009651461,0.229792357982768
"92",1.22659413577348,80.7096405765842,2.7886457144783,1.43249058131945,0.238752571635578,0.922078676143257,0.00538489767976356,0.000392879647954938,6.31576261905664,45.7700257782628,0.00015923802503076,0.633337461877075,33.9125023067177,11.6419724668049,5.30508139954923,3.84572648486883,0.19200304629692
"93",1.28947743119775,80.414540238145,2.90969355531598,1.39075840621775,0.233368867582315,4.03805975780018,0.00164554940613322,0.000430216085531935,6.62504542132937,44.1499179277031,0.00019731899234665,0.405372327707997,35.2863577916469,10.3796699284054,6.0494152376669,3.78229707274403,0.215182636093326
