act0,CPUE,biomass,month,action,cluster,act1
-0.9640276,-0.9853038,-0.6769162,5,act0,0,
-0.9640276,-0.98739874,-0.6614046,5,act0,0,
-0.9640276,-0.9863764,-0.66898644,5,act0,0,
-0.9640276,-0.985532,-0.6803952,5,act0,0,
-0.9640276,-0.9829448,-0.6919613,5,act0,0,
-0.9640276,-0.9831814,-0.6858136,5,act0,0,
-0.9640276,-0.9846771,-0.6780489,5,act0,0,
-0.9640276,-0.98510987,-0.67649215,5,act0,0,
-0.9640276,-0.98352915,-0.67733836,5,act0,0,
-0.9640276,-0.99817455,-0.79266727,5,act0,0,
-0.9640276,-0.98572755,-0.65434986,5,act0,0,
-0.9640276,-0.9836955,-0.6246194,5,act0,0,
-0.9640276,-0.985462,-0.6411075,5,act0,0,
-0.9640276,-0.98790336,-0.6479152,5,act0,0,
-0.9640276,-0.9861824,-0.6540117,5,act0,0,
-0.9640276,-0.9873735,-0.65986884,5,act0,0,
-0.9640276,-0.9873675,-0.6324015,5,act0,0,
-0.9640276,-0.98550564,-0.66337204,5,act0,0,
-0.9640276,-0.98478884,-0.67441976,5,act0,0,
-0.9640276,-0.9864898,-0.6385576,5,act0,0,
-0.9640276,-0.9847351,-0.63196605,5,act0,0,
-0.9640276,-0.9856479,-0.65792227,5,act0,0,
-0.9640276,-0.98768556,-0.6617549,5,act0,0,
-0.9640276,-0.98772204,-0.66511214,5,act0,0,
-0.9640276,-0.99399126,-0.8207958,5,act0,0,
-0.9640276,-0.98395073,-0.6641783,5,act0,0,
-0.9640276,-0.98641044,-0.62439275,5,act0,0,
-0.9640276,-0.9863641,-0.6443837,5,act0,0,
-0.9640276,-0.9884816,-0.62520516,5,act0,0,
-0.9640276,-0.9861759,-0.65470487,5,act0,0,
-0.9640276,-0.9840343,-0.65804183,5,act0,0,
-0.9640276,-0.98883164,-0.62488747,5,act0,0,
-0.9640276,-0.98644304,-0.6649519,5,act0,0,
-0.9640276,-0.9881372,-0.6444145,5,act0,0,
-0.9640276,-0.985057,-0.6545151,5,act0,0,
-0.9640276,-0.9852771,-0.6160317,5,act0,0,
-0.9640276,-0.9842731,-0.65133256,5,act0,0,
-0.9640276,-0.98727083,-0.62307173,5,act0,0,
-0.9640276,-0.98840773,-0.6322411,5,act0,0,
-0.9640276,-0.99878305,-0.8040603,5,act0,0,
-0.9640276,-0.9764816,-0.7224205,5,act0,0,
-0.9640276,-0.9825207,-0.66198486,5,act0,0,
-0.9640276,-0.98453486,-0.6655996,5,act0,0,
-0.9640276,-0.9832724,-0.6531467,5,act0,0,
-0.9640276,-0.9831183,-0.6583071,5,act0,0,
-0.9640276,-0.9837073,-0.65110755,5,act0,0,
-0.9640276,-0.98609066,-0.6573904,5,act0,0,
-0.9640276,-0.98636335,-0.65786797,5,act0,0,
-0.9640276,-0.9846992,-0.6653229,5,act0,0,
-0.9640276,-0.9840279,-0.6753356,5,act0,0,
-0.9640276,-0.9804717,-0.6704812,5,act0,0,
-0.9640276,-0.9865759,-0.65200335,5,act0,0,
-0.9640276,-0.9827652,-0.6624167,5,act0,0,
-0.9640276,-0.9813904,-0.65873605,5,act0,0,
-0.9640276,-0.99764216,-0.780543,5,act0,0,
-0.9640276,-0.9825406,-0.70427823,5,act0,0,
-0.9640276,-0.98256636,-0.671037,5,act0,0,
-0.9640276,-0.9866199,-0.63709474,5,act0,0,
-0.9640276,-0.9859957,-0.64666384,5,act0,0,
-0.9640276,-0.982174,-0.6615555,5,act0,0,
-0.9640276,-0.9843289,-0.6507314,5,act0,0,
-0.9640276,-0.9848108,-0.66831064,5,act0,0,
-0.9640276,-0.9853539,-0.66037065,5,act0,0,
-0.9640276,-0.98627687,-0.6426491,5,act0,0,
-0.9640276,-0.9858977,-0.649103,5,act0,0,
-0.9640276,-0.98681605,-0.653542,5,act0,0,
-0.9640276,-0.98499304,-0.66032577,5,act0,0,
-0.9640276,-0.9852118,-0.6599983,5,act0,0,
-0.9640276,-0.9839902,-0.65651625,5,act0,0,
-0.9640276,-0.99977183,-0.78269273,5,act0,0,
-0.9640276,-0.98143125,-0.71486795,5,act0,0,
-0.9640276,-0.98637563,-0.63826686,5,act0,0,
-0.9640276,-0.9851516,-0.646006,5,act0,0,
-0.9640276,-0.9869677,-0.6386254,5,act0,0,
-0.9640276,-0.98715645,-0.6537406,5,act0,0,
-0.9640276,-0.9869753,-0.6508002,5,act0,0,
-0.9640276,-0.9807919,-0.6680826,5,act0,0,
-0.9640276,-0.984226,-0.645437,5,act0,0,
-0.9640276,-0.9813236,-0.65467334,5,act0,0,
-0.9640276,-0.9882138,-0.6297885,5,act0,0,
-0.9640276,-0.98132586,-0.6666221,5,act0,0,
-0.9640276,-0.9805951,-0.6484069,5,act0,0,
-0.9640276,-0.98667926,-0.6347955,5,act0,0,
-0.9640276,-0.9865556,-0.642985,5,act0,0,
-0.9640276,-0.9950561,-0.7640425,5,act0,0,
-0.9640276,-0.98393816,-0.6803565,5,act0,0,
-0.9640276,-0.9852219,-0.6631056,5,act0,0,
-0.9640276,-0.97686535,-0.70432675,5,act0,0,
-0.9640276,-0.9865328,-0.66827106,5,act0,0,
-0.9640276,-0.98707587,-0.6723809,5,act0,0,
-0.9640276,-0.9824383,-0.67640126,5,act0,0,
-0.9640276,-0.98392075,-0.6734139,5,act0,0,
-0.9640276,-0.9822793,-0.6748536,5,act0,0,
-0.9640276,-0.9840879,-0.6772779,5,act0,0,
-0.9640276,-0.98604405,-0.68187296,5,act0,0,
-0.9640276,-0.9841483,-0.6778268,5,act0,0,
-0.9640276,-0.9850318,-0.6762457,5,act0,0,
-0.9640276,-0.9841404,-0.6693977,5,act0,0,
-0.9640276,-0.9849529,-0.6730034,5,act0,0,
-0.9640276,-0.9996958,-0.7624004,5,act0,0,
-0.9640276,-0.9810146,-0.7416194,5,act0,0,
-0.9640276,-0.9880619,-0.6435171,5,act0,0,
-0.9640276,-0.9849145,-0.68670225,5,act0,0,
-0.9640276,-0.9868774,-0.6701706,5,act0,0,
-0.9640276,-0.98611635,-0.6806762,5,act0,0,
-0.9640276,-0.9860828,-0.6983905,5,act0,0,
-0.9640276,-0.98702157,-0.6776655,5,act0,0,
-0.9640276,-0.98641235,-0.6770816,5,act0,0,
-0.9640276,-0.9852259,-0.68315417,5,act0,0,
-0.9640276,-0.9848882,-0.686383,5,act0,0,
-0.9640276,-0.9868285,-0.670967,5,act0,0,
-0.9640276,-0.9880733,-0.6657032,5,act0,0,
-0.9640276,-0.9842433,-0.69372696,5,act0,0,
-0.9640276,-0.9884212,-0.654906,5,act0,0,
-0.9640276,-0.99574065,-0.80452365,5,act0,0,
-0.9640276,-0.98327136,-0.7002977,5,act0,0,
-0.9640276,-0.9857641,-0.65903306,5,act0,0,
-0.9640276,-0.9831648,-0.65447277,5,act0,0,
-0.9640276,-0.98393005,-0.6485933,5,act0,0,
-0.9640276,-0.9849888,-0.6451706,5,act0,0,
-0.9640276,-0.9875928,-0.63766766,5,act0,0,
-0.9640276,-0.98371875,-0.6552908,5,act0,0,
-0.9640276,-0.98545086,-0.64527315,5,act0,0,
-0.9640276,-0.9844049,-0.65001655,5,act0,0,
-0.9640276,-0.9845162,-0.6546447,5,act0,0,
-0.9640276,-0.9849972,-0.6538854,5,act0,0,
-0.9640276,-0.9849089,-0.64542276,5,act0,0,
-0.9640276,-0.9864118,-0.6381637,5,act0,0,
-0.9640276,-0.98311037,-0.65123576,5,act0,0,
-0.9640276,-0.99627304,-0.79687864,5,act0,0,
-0.9640276,-0.9833715,-0.68265784,5,act0,0,
-0.9640276,-0.98618287,-0.64535016,5,act0,0,
-0.9640276,-0.9817409,-0.6651442,5,act0,0,
-0.9640276,-0.98569727,-0.63231206,5,act0,0,
-0.9640276,-0.9872798,-0.62856483,5,act0,0,
-0.9640276,-0.9856572,-0.6705741,5,act0,0,
-0.9640276,-0.98449236,-0.65616876,5,act0,0,
-0.9640276,-0.98190546,-0.65623724,5,act0,0,
-0.9640276,-0.98562306,-0.6332978,5,act0,0,
-0.9640276,-0.9855146,-0.6443697,5,act0,0,
-0.9640276,-0.9866726,-0.6403889,5,act0,0,
-0.9640276,-0.9854256,-0.6498524,5,act0,0,
-0.9640276,-0.9854189,-0.63944054,5,act0,0,
-0.9640276,-0.98754877,-0.6381457,5,act0,0,
-0.9640276,-0.98121506,-0.742204,5,act0,0,
-0.9640276,-0.9829495,-0.673657,5,act0,0,
-0.9640276,-0.9858988,-0.6749467,5,act0,0,
-0.9640276,-0.9865878,-0.6690381,5,act0,0,
-0.9640276,-0.98433703,-0.67228067,5,act0,0,
-0.9640276,-0.9849122,-0.6852359,5,act0,0,
-0.9640276,-0.9863339,-0.6714574,5,act0,0,
-0.9640276,-0.98587763,-0.6796223,5,act0,0,
-0.9640276,-0.98322856,-0.6781686,5,act0,0,
-0.9640276,-0.98379976,-0.6573422,5,act0,0,
-0.9640276,-0.9866793,-0.6578511,5,act0,0,
-0.9640276,-0.98559743,-0.67550045,5,act0,0,
-0.9640276,-0.9864295,-0.6704938,5,act0,0,
-0.9640276,-0.98596376,-0.6633821,5,act0,0,
-0.9640276,-0.9952082,-0.79885805,5,act0,0,
-0.9640276,-0.9805583,-0.6421656,5,act0,0,
-0.9640276,-0.98604345,-0.6372401,5,act0,0,
-0.9640276,-0.98505586,-0.6459323,5,act0,0,
-0.9640276,-0.98407376,-0.64104706,5,act0,0,
-0.9640276,-0.98427236,-0.640847,5,act0,0,
-0.9640276,-0.9853897,-0.6328145,5,act0,0,
-0.9640276,-0.982592,-0.6555348,5,act0,0,
-0.9640276,-0.98717713,-0.64245486,5,act0,0,
-0.9640276,-0.9858766,-0.645697,5,act0,0,
-0.9640276,-0.984736,-0.6337905,5,act0,0,
-0.9640276,-0.9854689,-0.6426729,5,act0,0,
-0.9640276,-0.98571104,-0.6354823,5,act0,0,
-0.9640276,-0.98199797,-0.6516148,5,act0,0,
-0.9640276,-0.98571926,-0.6363335,5,act0,0,
-0.9640276,-0.99558854,-0.7775896,5,act0,0,
-0.9640276,-0.98630035,-0.7088136,5,act0,0,
-0.9640276,-0.98522156,-0.6593829,5,act0,0,
-0.9640276,-0.98430455,-0.6348738,5,act0,0,
-0.9640276,-0.98786724,-0.6289995,5,act0,0,
-0.9640276,-0.98832333,-0.63035053,5,act0,0,
-0.9640276,-0.9855969,-0.64789003,5,act0,0,
-0.9640276,-0.9806727,-0.6600704,5,act0,0,
-0.9640276,-0.9865564,-0.6285054,5,act0,0,
-0.9640276,-0.984759,-0.6394461,5,act0,0,
-0.9640276,-0.9827002,-0.65307873,5,act0,0,
-0.9640276,-0.9852501,-0.62771505,5,act0,0,
-0.9640276,-0.9856116,-0.64072466,5,act0,0,
-0.9640276,-0.98654705,-0.62099755,5,act0,0,
-0.9640276,-0.9855159,-0.62611634,5,act0,0,
-0.9640276,-0.9960449,-0.79169846,5,act0,0,
-0.9640276,-0.9858253,-0.64277595,5,act0,0,
-0.9640276,-0.98862475,-0.68211985,5,act0,0,
-0.9640276,-0.98751074,-0.6961231,5,act0,0,
-0.9640276,-0.9866621,-0.6805834,5,act0,0,
-0.9640276,-0.9893869,-0.684099,5,act0,0,
-0.9640276,-0.9871344,-0.68526506,5,act0,0,
-0.9640276,-0.9877026,-0.6763219,5,act0,0,
-0.9640276,-0.98566556,-0.69071317,5,act0,0,
-0.9640276,-0.9877865,-0.6774878,5,act0,0,
-0.9640276,-0.9883363,-0.692988,5,act0,0,
-0.9640276,-0.9878206,-0.68286073,5,act0,0,
-0.9640276,-0.9880291,-0.6716668,5,act0,0,
-0.9640276,-0.985703,-0.6848902,5,act0,0,
-0.9640276,-0.98755825,-0.67817295,5,act0,0,
-0.9640276,-0.980373,-0.7520295,5,act0,0,
-0.9640276,-0.987101,-0.6484491,5,act0,0,
-0.9640276,-0.98807883,-0.6620511,5,act0,0,
-0.9640276,-0.9877484,-0.6702821,5,act0,0,
-0.9640276,-0.985296,-0.664986,5,act0,0,
-0.9640276,-0.98527056,-0.67245847,5,act0,0,
-0.9640276,-0.98658556,-0.6599719,5,act0,0,
-0.9640276,-0.98767364,-0.66149294,5,act0,0,
-0.9640276,-0.9868242,-0.6581063,5,act0,0,
-0.9640276,-0.9876249,-0.6644362,5,act0,0,
-0.9640276,-0.98686814,-0.6559747,5,act0,0,
-0.9640276,-0.9847986,-0.6570298,5,act0,0,
-0.9640276,-0.98448694,-0.663974,5,act0,0,
-0.9640276,-0.9847622,-0.6643485,5,act0,0,
-0.9640276,-0.99627304,-0.7974377,5,act0,0,
-0.9640276,-0.9833683,-0.706712,5,act0,0,
-0.9640276,-0.9867585,-0.6848131,5,act0,0,
-0.9640276,-0.98598397,-0.70123863,5,act0,0,
-0.9640276,-0.987786,-0.68594486,5,act0,0,
-0.9640276,-0.987279,-0.6758439,5,act0,0,
-0.9640276,-0.9846765,-0.68431544,5,act0,0,
-0.9640276,-0.9852107,-0.69152325,5,act0,0,
-0.9640276,-0.9874604,-0.6866289,5,act0,0,
-0.9640276,-0.9863528,-0.68554384,5,act0,0,
-0.9640276,-0.9864757,-0.68625677,5,act0,0,
-0.9640276,-0.9876318,-0.685875,5,act0,0,
-0.9640276,-0.9888063,-0.6848239,5,act0,0,
-0.9640276,-0.9865081,-0.68955237,5,act0,0,
-0.9640276,-0.98540324,-0.6908549,5,act0,0,
-0.9640276,-0.9979464,-0.76561075,5,act0,0,
-0.9640276,-0.9824524,-0.72138757,5,act0,0,
-0.9640276,-0.98257226,-0.6769226,5,act0,0,
-0.9640276,-0.9812139,-0.6779456,5,act0,0,
-0.9640276,-0.98377573,-0.6732117,5,act0,0,
-0.9640276,-0.9846881,-0.6641941,5,act0,0,
-0.9640276,-0.98720264,-0.6621669,5,act0,0,
-0.9640276,-0.98583144,-0.6706813,5,act0,0,
-0.9640276,-0.9862905,-0.6667373,5,act0,0,
-0.9640276,-0.9830419,-0.6874271,5,act0,0,
-0.9640276,-0.98525476,-0.65534824,5,act0,0,
-0.9640276,-0.9799004,-0.667422,5,act0,0,
-0.9640276,-0.98532915,-0.66816473,5,act0,0,
-0.9640276,-0.98478246,-0.6648323,5,act0,0,
-0.9640276,-0.98614436,-0.6634723,5,act0,0,
-0.9640276,-0.9982506,-0.75553155,5,act0,0,
-0.9640276,-0.9819676,-0.6878014,5,act0,0,
-0.9640276,-0.9826587,-0.6516537,5,act0,0,
-0.9640276,-0.9862204,-0.6446721,5,act0,0,
-0.9640276,-0.9857693,-0.6434328,5,act0,0,
-0.9640276,-0.9875025,-0.6313551,5,act0,0,
-0.9640276,-0.9840422,-0.6471435,5,act0,0,
-0.9640276,-0.9858998,-0.6250654,5,act0,0,
-0.9640276,-0.9851574,-0.64443284,5,act0,0,
-0.9640276,-0.98679465,-0.63882893,5,act0,0,
-0.9640276,-0.9853279,-0.65255,5,act0,0,
-0.9640276,-0.98698545,-0.6470575,5,act0,0,
-0.9640276,-0.98562187,-0.6537182,5,act0,0,
-0.9640276,-0.9845198,-0.6602929,5,act0,0,
-0.9640276,-0.9857836,-0.62570274,5,act0,0,
-0.9640276,-0.996197,-0.76021683,5,act0,0,
-0.9640276,-0.983339,-0.6776085,5,act0,0,
-0.9640276,-0.9832331,-0.67338693,5,act0,0,
-0.9640276,-0.98350406,-0.6781215,5,act0,0,
-0.9640276,-0.984172,-0.67328763,5,act0,0,
-0.9640276,-0.9839334,-0.6676549,5,act0,0,
-0.9640276,-0.9836899,-0.6828178,5,act0,0,
-0.9640276,-0.9840216,-0.6734679,5,act0,0,
-0.9640276,-0.9835988,-0.67312056,5,act0,0,
-0.9640276,-0.9844952,-0.6960153,5,act0,0,
-0.9640276,-0.9821547,-0.6897303,5,act0,0,
-0.9640276,-0.9833305,-0.68694943,5,act0,0,
-0.9640276,-0.9839176,-0.68177414,5,act0,0,
-0.9640276,-0.98542714,-0.66467166,5,act0,0,
-0.9640276,-0.98590547,-0.6646166,5,act0,0,
-0.9640276,-0.9973379,-0.7548612,5,act0,0,
-0.9640276,-0.9801287,-0.6806215,5,act0,0,
-0.9640276,-0.9829435,-0.6310899,5,act0,0,
-0.9640276,-0.9840712,-0.6499711,5,act0,0,
-0.9640276,-0.9848171,-0.63585657,5,act0,0,
-0.9640276,-0.98491234,-0.64537096,5,act0,0,
-0.9640276,-0.9800718,-0.6588024,5,act0,0,
-0.9640276,-0.9825011,-0.6382033,5,act0,0,
-0.9640276,-0.98398834,-0.63479805,5,act0,0,
-0.9640276,-0.9862276,-0.6339945,5,act0,0,
-0.9640276,-0.9851193,-0.63157755,5,act0,0,
-0.9640276,-0.9861209,-0.63873893,5,act0,0,
-0.9640276,-0.9855862,-0.65214646,5,act0,0,
-0.9640276,-0.98518234,-0.6366617,5,act0,0,
-0.9640276,-0.980201,-0.6615716,5,act0,0,
-0.9640276,-0.9965773,-0.8157757,5,act0,0,
-0.9640276,-0.9854496,-0.6853489,5,act0,0,
-0.9640276,-0.9871744,-0.6864659,5,act0,0,
-0.9640276,-0.98813844,-0.67404336,5,act0,0,
-0.9640276,-0.9879882,-0.6637165,5,act0,0,
-0.9640276,-0.9872397,-0.67133194,5,act0,0,
-0.9640276,-0.98921496,-0.6462023,5,act0,0,
-0.9640276,-0.98832273,-0.6809492,5,act0,0,
-0.9640276,-0.9884089,-0.6738513,5,act0,0,
-0.9640276,-0.98733795,-0.67387354,5,act0,0,
-0.9640276,-0.98459363,-0.6800252,5,act0,0,
-0.9640276,-0.987762,-0.6674558,5,act0,0,
-0.9640276,-0.9869681,-0.66873765,5,act0,0,
-0.9640276,-0.98375875,-0.6812216,5,act0,0,
-0.9640276,-0.9886466,-0.65244293,5,act0,0,
-0.9640276,-0.9977182,-0.7739277,5,act0,0,
-0.9640276,-0.98161584,-0.72250146,5,act0,0,
-0.9640276,-0.98517174,-0.66265815,5,act0,0,
-0.9640276,-0.98482794,-0.68441564,5,act0,0,
-0.9640276,-0.98597944,-0.67035085,5,act0,0,
-0.9640276,-0.98551977,-0.6759176,5,act0,0,
-0.9640276,-0.9863599,-0.6592896,5,act0,0,
-0.9640276,-0.98510075,-0.67709804,5,act0,0,
-0.9640276,-0.9854258,-0.6732134,5,act0,0,
-0.9640276,-0.9861104,-0.6633787,5,act0,0,
-0.9640276,-0.9855009,-0.6737906,5,act0,0,
-0.9640276,-0.98019445,-0.6635425,5,act0,0,
-0.9640276,-0.9808528,-0.65557146,5,act0,0,
-0.9640276,-0.9863314,-0.66009814,5,act0,0,
-0.9640276,-0.98118305,-0.66431016,5,act0,0,
-0.9640276,-0.99688154,-0.7535061,5,act0,0,
-0.9640276,-0.9810113,-0.65300924,5,act0,0,
-0.9640276,-0.98531526,-0.6289898,5,act0,0,
-0.9640276,-0.9851212,-0.6459738,5,act0,0,
-0.9640276,-0.9865271,-0.6241923,5,act0,0,
-0.9640276,-0.98830205,-0.5978689,5,act0,0,
-0.9640276,-0.9843897,-0.6382268,5,act0,0,
-0.9640276,-0.98279136,-0.64336973,5,act0,0,
-0.9640276,-0.98500127,-0.6351841,5,act0,0,
-0.9640276,-0.9847274,-0.6489599,5,act0,0,
-0.9640276,-0.9890563,-0.6005073,5,act0,0,
-0.9640276,-0.98667,-0.62987244,5,act0,0,
-0.9640276,-0.98486763,-0.6545781,5,act0,0,
-0.9640276,-0.9860108,-0.6344028,5,act0,0,
-0.9640276,-0.985946,-0.6403162,5,act0,0,
-0.9640276,-0.9973379,-0.7905898,5,act0,0,
-0.9640276,-0.9840981,-0.6666674,5,act0,0,
-0.9640276,-0.98496294,-0.61453104,5,act0,0,
-0.9640276,-0.98486644,-0.6100928,5,act0,0,
-0.9640276,-0.9867675,-0.6050152,5,act0,0,
-0.9640276,-0.98846906,-0.59769934,5,act0,0,
-0.9640276,-0.9856362,-0.6151611,5,act0,0,
-0.9640276,-0.98407555,-0.61573297,5,act0,0,
-0.9640276,-0.9853318,-0.6168646,5,act0,0,
-0.9640276,-0.98510516,-0.6183179,5,act0,0,
-0.9640276,-0.98479193,-0.60738903,5,act0,0,
-0.9640276,-0.98487294,-0.60546577,5,act0,0,
-0.9640276,-0.985999,-0.6151831,5,act0,0,
-0.9640276,-0.9845481,-0.60722685,5,act0,0,
-0.9640276,-0.9856601,-0.6187585,5,act0,0,
-0.9640276,-0.9965773,-0.81088644,5,act0,0,
-0.9640276,-0.9834631,-0.6815443,5,act0,0,
-0.9640276,-0.9855555,-0.67062527,5,act0,0,
-0.9640276,-0.98683614,-0.6541001,5,act0,0,
-0.9640276,-0.9843648,-0.649488,5,act0,0,
-0.9640276,-0.9850259,-0.66901535,5,act0,0,
-0.9640276,-0.98557895,-0.6525921,5,act0,0,
-0.9640276,-0.98561966,-0.6648299,5,act0,0,
-0.9640276,-0.9846332,-0.6511403,5,act0,0,
-0.9640276,-0.98694247,-0.65826124,5,act0,0,
-0.9640276,-0.9857215,-0.6654506,5,act0,0,
-0.9640276,-0.9838115,-0.66219234,5,act0,0,
-0.9640276,-0.9869977,-0.6626608,5,act0,0,
-0.9640276,-0.9873457,-0.65584743,5,act0,0,
-0.9640276,-0.98713934,-0.6569178,5,act0,0,
-0.9640276,-0.99863094,-0.7972008,5,act0,0,
-0.9640276,-0.9834692,-0.7533069,5,act0,0,
-0.9640276,-0.987105,-0.6594199,5,act0,0,
-0.9640276,-0.9878443,-0.6637742,5,act0,0,
-0.9640276,-0.9876302,-0.674383,5,act0,0,
-0.9640276,-0.98781127,-0.6698556,5,act0,0,
-0.9640276,-0.9901034,-0.6711104,5,act0,0,
-0.9640276,-0.98154896,-0.69448304,5,act0,0,
-0.9640276,-0.987519,-0.6495214,5,act0,0,
-0.9640276,-0.9871929,-0.67608243,5,act0,0,
-0.9640276,-0.98818564,-0.6743474,5,act0,0,
-0.9640276,-0.9874118,-0.6872597,5,act0,0,
-0.9640276,-0.97923124,-0.68974847,5,act0,0,
-0.9640276,-0.988384,-0.6592061,5,act0,0,
-0.9640276,-0.98648787,-0.67552197,5,act0,0,
-0.9640276,-0.99672943,-0.78824985,5,act0,0,
-0.9640276,-0.98630905,-0.6847581,5,act0,0,
-0.9640276,-0.98321337,-0.6601316,5,act0,0,
-0.9640276,-0.9851004,-0.6452998,5,act0,0,
-0.9640276,-0.9865098,-0.65624183,5,act0,0,
-0.9640276,-0.9840128,-0.6472519,5,act0,0,
-0.9640276,-0.9834542,-0.6504111,5,act0,0,
-0.9640276,-0.9866116,-0.6342684,5,act0,0,
-0.9640276,-0.98612255,-0.6511594,5,act0,0,
-0.9640276,-0.9873592,-0.65384376,5,act0,0,
-0.9640276,-0.9855785,-0.65604544,5,act0,0,
-0.9640276,-0.9859447,-0.64691395,5,act0,0,
-0.9640276,-0.98905104,-0.62540287,5,act0,0,
-0.9640276,-0.98766583,-0.635097,5,act0,0,
-0.9640276,-0.9864613,-0.6431545,5,act0,0,
-0.9640276,-0.99285036,-0.79475415,5,act0,0,
-0.9640276,-0.9854735,-0.65779376,5,act0,0,
-0.9640276,-0.98661566,-0.6423431,5,act0,0,
-0.9640276,-0.98743975,-0.6598281,5,act0,0,
-0.9640276,-0.98641866,-0.6668758,5,act0,0,
-0.9640276,-0.98428524,-0.6683596,5,act0,0,
-0.9640276,-0.9875563,-0.64192164,5,act0,0,
-0.9640276,-0.9833587,-0.6635886,5,act0,0,
-0.9640276,-0.9859121,-0.6689039,5,act0,0,
-0.9640276,-0.9865021,-0.65631235,5,act0,0,
-0.9640276,-0.98193973,-0.66577905,5,act0,0,
-0.9640276,-0.9871964,-0.6478861,5,act0,0,
-0.9640276,-0.9815378,-0.669766,5,act0,0,
-0.9640276,-0.9857869,-0.65974456,5,act0,0,
-0.9640276,-0.987726,-0.66033584,5,act0,0,
-0.9640276,-0.99414337,-0.7963967,5,act0,0,
-0.9640276,-0.98615265,-0.68595695,5,act0,0,
-0.9640276,-0.98624337,-0.68095833,5,act0,0,
-0.9640276,-0.9863752,-0.68672043,5,act0,0,
-0.9640276,-0.9866613,-0.6711949,5,act0,0,
-0.9640276,-0.98313594,-0.6628523,5,act0,0,
-0.9640276,-0.98681605,-0.67093456,5,act0,0,
-0.9640276,-0.9878212,-0.66586685,5,act0,0,
-0.9640276,-0.9883896,-0.6736069,5,act0,0,
-0.9640276,-0.98775774,-0.6748249,5,act0,0,
-0.9640276,-0.9830667,-0.6714825,5,act0,0,
-0.9640276,-0.9852313,-0.67213804,5,act0,0,
-0.9640276,-0.9863427,-0.6629154,5,act0,0,
-0.9640276,-0.9869411,-0.6588515,5,act0,0,
-0.9640276,-0.98515373,-0.6843555,5,act0,0,
-0.9640276,-0.9965773,-0.780277,5,act0,0,
-0.9640276,-0.9816322,-0.73157245,5,act0,0,
-0.9640276,-0.98390436,-0.6477128,5,act0,0,
-0.9640276,-0.9812926,-0.63467103,5,act0,0,
-0.9640276,-0.98662776,-0.6225787,5,act0,0,
-0.9640276,-0.986433,-0.6533256,5,act0,0,
-0.9640276,-0.9855838,-0.6392448,5,act0,0,
-0.9640276,-0.98676944,-0.62110513,5,act0,0,
-0.9640276,-0.9841033,-0.6327338,5,act0,0,
-0.9640276,-0.9866482,-0.630836,5,act0,0,
-0.9640276,-0.9862579,-0.62371624,5,act0,0,
-0.9640276,-0.9834211,-0.6286429,5,act0,0,
-0.9640276,-0.98629194,-0.6402167,5,act0,0,
-0.9640276,-0.9867805,-0.64202386,5,act0,0,
-0.9640276,-0.98558176,-0.6329476,5,act0,0,
-0.9640276,-0.9939152,-0.7650612,5,act0,0,
-0.9640276,-0.9828108,-0.68257254,5,act0,0,
-0.9640276,-0.9868513,-0.6646546,5,act0,0,
-0.9640276,-0.9851818,-0.6548518,5,act0,0,
-0.9640276,-0.98578626,-0.6645981,5,act0,0,
-0.9640276,-0.98544025,-0.667058,5,act0,0,
-0.9640276,-0.98706734,-0.6518738,5,act0,0,
-0.9640276,-0.9864968,-0.6709429,5,act0,0,
-0.9640276,-0.98580605,-0.6633538,5,act0,0,
-0.9640276,-0.9867699,-0.6597875,5,act0,0,
-0.9640276,-0.9867703,-0.6650421,5,act0,0,
-0.9640276,-0.9853526,-0.6727266,5,act0,0,
-0.9640276,-0.98643726,-0.66395164,5,act0,0,
-0.9640276,-0.9861973,-0.66732866,5,act0,0,
-0.9640276,-0.9791398,-0.68099153,5,act0,0,
-0.9640276,-0.99992394,-0.8482499,5,act0,0,
-0.9640276,-0.98218,-0.7156954,5,act0,0,
-0.9640276,-0.98315525,-0.6882578,5,act0,0,
-0.9640276,-0.98594195,-0.673053,5,act0,0,
-0.9640276,-0.9822165,-0.6910987,5,act0,0,
-0.9640276,-0.9824382,-0.6808709,5,act0,0,
-0.9640276,-0.98475194,-0.6702821,5,act0,0,
-0.9640276,-0.98531866,-0.6860536,5,act0,0,
-0.9640276,-0.98113894,-0.68420595,5,act0,0,
-0.9640276,-0.98243874,-0.679443,5,act0,0,
-0.9640276,-0.98497945,-0.6794965,5,act0,0,
-0.9640276,-0.98122054,-0.6814236,5,act0,0,
-0.9640276,-0.98449934,-0.68676883,5,act0,0,
-0.9640276,-0.98775816,-0.657099,5,act0,0,
-0.9640276,-0.9852055,-0.6859677,5,act0,0,
-0.9640276,-0.996197,-0.78281856,5,act0,0,
-0.9640276,-0.98474276,-0.6846343,5,act0,0,
-0.9640276,-0.9854927,-0.66698337,5,act0,0,
-0.9640276,-0.9854995,-0.66887355,5,act0,0,
-0.9640276,-0.9849973,-0.6702549,5,act0,0,
-0.9640276,-0.9846251,-0.67129827,5,act0,0,
-0.9640276,-0.98549616,-0.6637079,5,act0,0,
-0.9640276,-0.9874764,-0.65360457,5,act0,0,
-0.9640276,-0.9856152,-0.6738916,5,act0,0,
-0.9640276,-0.9872236,-0.6580135,5,act0,0,
-0.9640276,-0.98826724,-0.6691762,5,act0,0,
-0.9640276,-0.9869837,-0.6577603,5,act0,0,
