act0_x,CPUE_x,biomass_x,month,action,cluster,act1_x,act0_y,CPUE_y,biomass_y,act1_y,centroid_act
,-0.9682903,-0.8096687,Sep,Fukui traps,0,-0.22028196,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9665018,-0.79879487,Sep,Fukui traps,0,-0.09288943,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.96969384,-0.7977388,Sep,Fukui traps,0,-0.1483581,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9723817,-0.7996669,Sep,Fukui traps,0,-0.20904887,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9703649,-0.8020778,Sep,Fukui traps,0,-0.19553488,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.96767074,-0.8082672,Sep,Fukui traps,0,-0.1994763,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.968033,-0.8008623,Sep,Fukui traps,0,-0.14771187,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9706069,-0.7975968,Sep,Fukui traps,0,-0.16197217,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.96843237,-0.80728906,Sep,Fukui traps,0,-0.2043137,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9697164,-0.7995245,Sep,Fukui traps,0,-0.164801,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97022825,-0.7987692,Sep,Fukui traps,0,-0.1663413,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9645416,-0.8178513,Sep,Fukui traps,0,-0.21637946,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97269946,-0.7593046,Sep,Fukui traps,2,0.16626191,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8123074,-0.8541776,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.96998775,-0.75952196,Sep,Fukui traps,2,0.22831678,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9724659,-0.7764765,Sep,Fukui traps,2,0.007286072,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.870825,-0.847437,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.975067,-0.76334465,Sep,Fukui traps,2,0.077215075,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97481865,-0.78109616,Sep,Fukui traps,2,-0.0820058,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9763975,-0.7683584,Sep,Fukui traps,2,0.005527973,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97622585,-0.77889067,Sep,Fukui traps,2,-0.08264196,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9736354,-0.7748499,Sep,Fukui traps,2,-0.0028463006,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97801995,-0.77753633,Sep,Fukui traps,2,-0.092628956,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9753993,-0.7883317,Sep,Fukui traps,0,-0.15014935,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9756205,-0.78748924,Sep,Fukui traps,0,-0.14511943,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.86725,-0.8765623,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97417027,-0.82090175,Sep,Fukui traps,0,-0.37266308,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9758799,-0.7775296,Sep,Fukui traps,2,-0.06868559,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9731254,-0.79417455,Sep,Fukui traps,0,-0.17162013,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9749455,-0.7792988,Sep,Fukui traps,2,-0.07027733,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9753853,-0.7898583,Sep,Fukui traps,0,-0.16353053,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9734172,-0.7967218,Sep,Fukui traps,0,-0.19840729,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9743767,-0.77107656,Sep,Fukui traps,2,0.018823147,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97254443,-0.79521936,Sep,Fukui traps,0,-0.17212224,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9746761,-0.76851565,Sep,Fukui traps,2,0.038223147,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9721407,-0.79637337,Sep,Fukui traps,0,-0.17590636,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97192085,-0.7886305,Sep,Fukui traps,0,-0.10226905,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9719966,-0.773755,Sep,Fukui traps,2,0.044884443,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.84526765,-0.86249495,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9800837,-0.8558647,Sep,Fukui traps,0,-0.91191626,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9658847,-0.7602448,Sep,Fukui traps,2,0.31493413,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.96781796,-0.7886238,Sep,Fukui traps,2,-0.008244991,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.96829796,-0.77462554,Sep,Fukui traps,2,0.12254524,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9679897,-0.7869474,Sep,Fukui traps,2,0.006750703,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97040635,-0.77381647,Sep,Fukui traps,2,0.08147228,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.96857136,-0.78912103,Sep,Fukui traps,0,-0.031799912,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9696413,-0.7822865,Sep,Fukui traps,2,0.016715288,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.96689117,-0.7859624,Sep,Fukui traps,2,0.043985724,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9665992,-0.7895618,Sep,Fukui traps,0,0.009976029,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.8339852,-0.83710325,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9667703,-0.7947878,Sep,Fukui traps,0,-0.053718626,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97173274,-0.78342706,Sep,Fukui traps,2,-0.04347247,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.96938246,-0.79147154,Sep,Fukui traps,0,-0.077754855,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9694313,-0.8175266,Sep,Fukui traps,0,-0.2908287,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.89345545,-0.83515215,Sep,Fukui traps,1,0.96186376,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.90454036,-0.83936244,Sep,Fukui traps,1,0.95796084,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97853076,-0.73515594,Sep,Fukui traps,2,0.25945735,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.88332194,-0.8447933,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9089283,-0.83230853,Sep,Fukui traps,1,0.9478934,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97727716,-0.7411185,Sep,Fukui traps,2,0.23108578,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8852948,-0.8472545,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9778571,-0.7210795,Sep,Fukui traps,2,0.3840866,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.90059805,-0.8418691,Sep,Fukui traps,1,0.9619546,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9786037,-0.7437405,Sep,Fukui traps,2,0.18655539,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.979305,-0.74785084,Sep,Fukui traps,2,0.14071321,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97888416,-0.7495553,Sep,Fukui traps,2,0.13327229,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8893601,-0.84167635,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9032867,-0.8587073,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97863084,-0.6992644,Sep,Fukui traps,2,0.52941275,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98205477,-0.7350942,Sep,Fukui traps,2,0.20252287,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.90161455,-0.83899426,Sep,Fukui traps,1,0.95981634,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9796642,-0.7037103,Sep,Fukui traps,2,0.48441756,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9837088,-0.73123574,Sep,Fukui traps,2,0.20900166,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98436767,-0.7284337,Sep,Fukui traps,2,0.22213936,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98394346,-0.7388889,Sep,Fukui traps,2,0.13735688,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.90204734,-0.8436352,Sep,Fukui traps,1,0.9619185,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9803692,-0.6998247,Sep,Fukui traps,2,0.5008249,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9836779,-0.71563685,Sep,Fukui traps,2,0.33836603,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9814787,-0.7601906,Sep,Fukui traps,2,-0.0068196654,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.982546,-0.7411178,Sep,Fukui traps,2,0.14091277,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9832946,-0.7419524,Sep,Fukui traps,2,0.12204015,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98545104,-0.822694,Sep,Fukui traps,0,-0.5454454,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.8782045,-0.8286115,Sep,Fukui traps,1,0.96304405,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.85438,-0.8377237,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97578275,-0.7718589,Sep,Fukui traps,2,-0.018428922,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9746497,-0.763041,Sep,Fukui traps,2,0.088548064,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97675854,-0.78137964,Sep,Fukui traps,2,-0.10696685,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9753587,-0.774112,Sep,Fukui traps,2,-0.03244698,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97463804,-0.7762715,Sep,Fukui traps,2,-0.038136125,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9757001,-0.77063495,Sep,Fukui traps,2,-0.004804373,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8572227,-0.8404638,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9753696,-0.76451486,Sep,Fukui traps,2,0.060271382,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97836,-0.7614405,Sep,Fukui traps,2,0.035262465,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9756587,-0.77086514,Sep,Fukui traps,2,-0.0063635707,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97678196,-0.7680122,Sep,Fukui traps,2,0.0021884441,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9739171,-0.84763044,Sep,Fukui traps,0,-0.7869223,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97415483,-0.76372844,Sep,Fukui traps,2,0.09240091,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8508744,-0.8543371,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.84132147,-0.8542316,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9736533,-0.7677533,Sep,Fukui traps,2,0.06662977,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8468844,-0.85543126,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9742789,-0.7678796,Sep,Fukui traps,2,0.052598357,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9736337,-0.78012496,Sep,Fukui traps,2,-0.054282367,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9749599,-0.7776536,Sep,Fukui traps,2,-0.05807239,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9764017,-0.76528823,Sep,Fukui traps,2,0.033896446,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97522265,-0.7828586,Sep,Fukui traps,2,-0.10080159,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9753977,-0.7749107,Sep,Fukui traps,2,-0.041069746,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9775483,-0.76189077,Sep,Fukui traps,2,0.045069337,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97770774,-0.77169555,Sep,Fukui traps,2,-0.045820057,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97433007,-0.8715347,Sep,Fukui traps,0,-0.93846756,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9743382,-0.7866376,Sep,Fukui traps,0,-0.12106079,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.8580737,-0.8533609,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.8476156,-0.85568106,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9750235,-0.7757679,Sep,Fukui traps,2,-0.041447878,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97394305,-0.7762827,Sep,Fukui traps,2,-0.023411393,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9723981,-0.7833563,Sep,Fukui traps,2,-0.058350444,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.85218316,-0.85681456,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9752193,-0.77482116,Sep,Fukui traps,2,-0.03639078,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9756427,-0.7729245,Sep,Fukui traps,2,-0.026535928,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9741168,-0.7896044,Sep,Fukui traps,0,-0.14469492,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97377884,-0.7665086,Sep,Fukui traps,2,0.07508564,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97382283,-0.78715193,Sep,Fukui traps,0,-0.11828041,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.9731685,-0.77949905,Sep,Fukui traps,2,-0.038264394,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9785769,-0.84137756,Sep,Fukui traps,0,-0.76986825,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97138005,-0.79348356,Sep,Fukui traps,0,-0.13749868,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.86135906,-0.849057,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9716154,-0.7570369,Sep,Fukui traps,2,0.21494174,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9732589,-0.7747595,Sep,Fukui traps,2,0.00608027,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97458214,-0.7668643,Sep,Fukui traps,2,0.055363655,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97241616,-0.7827833,Sep,Fukui traps,2,-0.0531857,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9705664,-0.7679263,Sep,Fukui traps,2,0.13467693,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9748623,-0.76405156,Sep,Fukui traps,2,0.074943066,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.84449184,-0.8541582,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97125554,-0.7600804,Sep,Fukui traps,2,0.1928426,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9730753,-0.7706128,Sep,Fukui traps,2,0.05176747,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97266066,-0.7701406,Sep,Fukui traps,2,0.06635308,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9729318,-0.7734185,Sep,Fukui traps,2,0.02626133,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8553519,-0.8441401,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97532636,-0.7502058,Sep,Fukui traps,2,0.1959678,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9758971,-0.7729206,Sep,Fukui traps,2,-0.030966759,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97666764,-0.7644357,Sep,Fukui traps,2,0.037073016,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97630167,-0.7805685,Sep,Fukui traps,2,-0.095898926,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97767514,-0.7621663,Sep,Fukui traps,2,0.040403247,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9769946,-0.7750873,Sep,Fukui traps,2,-0.063025475,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.977486,-0.7783563,Sep,Fukui traps,2,-0.09274185,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97671777,-0.7689804,Sep,Fukui traps,2,-0.0063046813,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97616285,-0.778551,Sep,Fukui traps,2,-0.079422355,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97940046,-0.7666927,Sep,Fukui traps,2,-0.027679503,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9774659,-0.781259,Sep,Fukui traps,2,-0.113931,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9778573,-0.7815514,Sep,Fukui traps,2,-0.12041992,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8606241,-0.8535971,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97525704,-0.81686574,Sep,Fukui traps,0,-0.36382222,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.8786963,-0.85829806,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.91989124,-0.82910645,Sep,Fukui traps,1,0.86261034,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9072355,-0.83637965,Sep,Fukui traps,1,0.9532393,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97559947,-0.71882284,Sep,Fukui traps,2,0.4437158,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9797591,-0.73363215,Sep,Fukui traps,2,0.2526927,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97984815,-0.7622158,Sep,Fukui traps,2,0.0027389526,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97565114,-0.76501,Sep,Fukui traps,2,0.049929976,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9770566,-0.7470123,Sep,Fukui traps,2,0.18853104,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9774802,-0.7673259,Sep,Fukui traps,2,-0.0033020377,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9750007,-0.76355976,Sep,Fukui traps,2,0.07660663,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9778308,-0.7411505,Sep,Fukui traps,2,0.22096527,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8939414,-0.8585372,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.90256184,-0.8411263,Sep,Fukui traps,1,0.96032596,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.98413515,-0.8070384,Sep,Fukui traps,0,-0.39286852,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97678727,-0.7857386,Sep,Fukui traps,0,-0.14262557,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.97797734,-0.7766088,Sep,Fukui traps,2,-0.08529174,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9778973,-0.76909375,Sep,Fukui traps,2,-0.028227985,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97872967,-0.75953037,Sep,Fukui traps,2,0.04624784,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.87795997,-0.8449128,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9780391,-0.7503914,Sep,Fukui traps,2,0.14060628,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98033774,-0.7629574,Sep,Fukui traps,2,-0.012381136,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9769104,-0.77484435,Sep,Fukui traps,2,-0.06027907,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8824621,-0.84637064,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.9773732,-0.76258844,Sep,Fukui traps,2,0.04174328,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97883373,-0.7624151,Sep,Fukui traps,2,0.018310905,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.9805716,-0.74808884,Sep,Fukui traps,2,0.1167748,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98143464,-0.7680954,Sep,Fukui traps,2,-0.060887694,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.97971547,-0.8471272,Sep,Fukui traps,0,-0.8570992,,-0.9719166041875248,-0.805267719002781,-0.24615597353762816,-0.24615597353762816
,-0.92372787,-0.8401009,Sep,Fukui traps,1,0.82819676,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97849053,-0.7436598,Sep,Fukui traps,2,0.18924952,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.90939164,-0.8420999,Sep,Fukui traps,1,0.95123637,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.97897404,-0.76545227,Sep,Fukui traps,2,-0.011659086,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.98246974,-0.72598976,Sep,Fukui traps,2,0.27353096,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.8728761,-0.8554399,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
,-0.98112094,-0.749676,Sep,Fukui traps,2,0.09426224,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.982071,-0.7485237,Sep,Fukui traps,2,0.08813369,,-0.9753525918936983,-0.7642878644302992,0.06462541193270627,0.06462541193270627
,-0.89621246,-0.8480046,Sep,Fukui traps,1,0.96402764,,-0.8549964974029851,-0.8515558340820896,0.9607073584179093,0.9607073584179093
